source_center,destination_center,time_bucket,evaluated_legs,median_carting_eta_min,median_ftl_eta_min,median_ftl_time_saving_min,median_break_even_ftl_premium,median_ftl_net_value,recommended_route_type,evidence_level
IND421302AAG,IND400072AAA,morning,1,268.29387645306275,276.1883415149867,-7.894465061923938,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND400072AAA,night,4,242.49820747555447,257.9114564593109,-15.320814555827496,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND400072AAB,afternoon,8,173.64405447079514,195.908831261127,-22.26477679033185,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND400072AAB,evening,9,159.06151107572987,179.8477790666395,-21.577381074357874,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND400072AAB,morning,11,178.919779426221,199.97752629819016,-21.28048138803905,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND400072AAB,night,11,149.7895797052284,174.5695095606156,-25.217919952180893,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND400072AAJ,afternoon,3,209.87015022614463,226.8314345393548,-17.265230986875764,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND400072AAJ,evening,8,185.66148562161123,207.28326975922857,-21.707704182054755,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND400072AAJ,night,6,190.83809195999766,216.47736276857609,-23.032766781648135,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND400102AAB,evening,5,251.25099276851384,285.6927331392073,-34.44174037069345,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND400102AAB,morning,3,300.4431519374219,334.5996468923584,-34.156494954936534,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND400102AAB,night,3,253.66778899362714,300.5025221124444,-44.85245900779091,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND400102AAC,afternoon,8,228.2216668082943,257.7591940525431,-31.41006643069683,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND400102AAC,evening,6,182.1022350670932,212.78252884832375,-29.0012050860593,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND400102AAC,morning,4,219.74349959237594,249.7926835193163,-30.79551920461789,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND400102AAC,night,5,197.91349758289198,226.34015851319884,-31.416695608054397,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND400701AAB,evening,5,258.76670390823944,271.78243231259927,-14.116964402529248,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND400701AAB,morning,1,327.4278718027372,337.2722716206087,-9.844399817871533,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND400701AAB,night,2,260.8895402198322,275.0976377751234,-14.208097555291218,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND401104AAA,afternoon,5,183.70826908404095,210.89493149314984,-27.409052450793098,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND401104AAA,evening,7,163.74930476933005,186.1936049933388,-24.32082645042385,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND401104AAA,morning,7,192.27534116696324,214.52849500509126,-20.852348884163433,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND401104AAA,night,8,167.7797956831543,192.91636462656362,-22.237055188268343,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND421401AAC,night,4,136.03905494733021,138.01806672039362,-1.7323399380672129,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND422011AAD,afternoon,6,371.3789733900363,400.883028336758,-32.4643926137563,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND422011AAD,evening,1,333.27899409613224,374.1034099769974,-40.82441588086516,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND444005AAB,afternoon,5,1081.8847700216593,1228.584834008375,-148.28906899597337,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND444005AAB,evening,2,1039.2222388159225,1185.0450846521853,-145.82284583626267,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND462022AAA,evening,3,1277.486061439122,1441.7355583335607,-166.69114339780708,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND501359AAE,afternoon,2,1266.9809999535964,1440.2921433664856,-173.311143412889,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND501359AAE,morning,5,1281.8089216727599,1453.60932389055,-170.896145443269,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND562132AAA,afternoon,1,1385.7145199171057,1575.67705171958,-189.96253180247436,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND562132AAA,morning,3,1414.0403563765929,1615.5169755137365,-201.27668147137683,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND562132AAA,night,5,1320.8475524790342,1509.4512508793293,-188.92784085269682,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND712311AAA,evening,1,2964.265610856106,3345.218833133131,-380.9532222770249,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND712311AAA,night,4,3009.5244234235734,3388.999619684313,-379.52668598807077,0.0,-500.0,Carting,low: one mode observed
IND421302AAG,IND834002AAB,night,3,2798.5324464856167,3172.53102764111,-373.9985811554934,0.0,-500.0,Carting,low: one mode observed
IND421302AAN,IND400072AAB,morning,4,113.68800683998637,125.45742703294819,-11.778436836944813,0.0,-500.0,Carting,low: one mode observed
IND421302AAR,IND400612AAA,night,4,94.33362854529759,99.51056945637018,-3.63041153243158,0.0,-500.0,Carting,low: one mode observed
IND421302AAR,IND421004AAA,evening,2,119.03264625588065,120.14780446850318,-1.115158212622518,0.0,-500.0,Carting,low: one mode observed
IND421302AAR,IND421004AAA,night,10,116.14129551499272,119.49203076754623,-3.429384865472521,0.0,-500.0,Carting,low: one mode observed
IND421302AAR,IND421301AAA,night,7,140.4353588628926,148.39028338069426,-7.517377511481641,0.0,-500.0,Carting,low: one mode observed
IND421401AAC,IND421601AAB,night,5,65.7374381178196,67.48772482476461,-1.6142896446766457,0.0,-500.0,Carting,low: one mode observed
IND421502AAA,IND421302AAR,night,8,123.52877529469588,129.36046669064396,-5.416125308220963,0.0,-500.0,Carting,low: one mode observed
IND422011AAD,IND413709AAA,night,1,327.76647311864303,332.06818380409334,-4.301710685450303,0.0,-500.0,Carting,unsupported: unseen corridor
IND422011AAD,IND421302AAG,evening,7,405.81594628573635,439.5097533478449,-33.19262943604372,0.0,-500.0,Carting,low: one mode observed
IND422103AAC,IND422605AAA,night,3,72.6751416348751,72.16875447410158,-0.00833813471473377,0.0,-500.0,Carting,low: one mode observed
IND423109AAA,IND423601AAA,morning,2,45.90830588143835,48.36574104359254,-2.4574351621541872,0.0,-500.0,Carting,low: one mode observed
IND423601AAA,IND423701AAB,morning,4,75.29706293892626,75.20539847102302,-0.23344878086654575,0.0,-500.0,Carting,low: one mode observed
IND423701AAB,IND422011AAD,morning,6,268.4864968993138,275.2908542174668,-8.563983649918242,0.0,-500.0,Carting,low: one mode observed
IND424006AAA,IND421302AAG,morning,1,475.09457063326863,506.0037936070981,-30.909222973829458,0.0,-500.0,Carting,low: one mode observed
IND424006AAA,IND423106AAA,night,2,125.46222636566324,128.7878785068982,-3.3256521412349755,0.0,-500.0,Carting,low: one mode observed
IND424006AAA,IND424101AAA,night,5,117.05195684267184,117.67663879585275,-0.649866921996491,0.0,-500.0,Carting,low: one mode observed
IND424006AAA,IND424304AAC,evening,3,118.53821285970194,121.51836261678271,-2.980149757080767,0.0,-500.0,Carting,low: one mode observed
IND424006AAA,IND424304AAC,night,1,111.2407795750519,113.9100541957588,-2.6692746207069007,0.0,-500.0,Carting,low: one mode observed
IND424006AAA,IND425405AAA,night,1,118.82578252380836,122.32400073650817,-3.498218212699811,0.0,-500.0,Carting,low: one mode observed
IND425405AAA,IND424006AAA,night,4,773.0452477627425,785.2193535789522,-10.334341834192173,0.0,-500.0,Carting,low: one mode observed
IND425406AAA,IND425412AAA,night,1,97.56698710444755,98.58492516874476,-1.017938064297212,0.0,-500.0,Carting,low: one mode observed
IND425412AAA,IND424006AAA,night,1,438.0554526712282,452.042900475607,-13.987447804378803,0.0,-500.0,Carting,unsupported: unseen corridor
IND425508AAB,IND450331AAA,morning,3,58.548751502454955,61.211857470454895,-2.6183602538850366,0.0,-500.0,Carting,low: one mode observed
IND425508AAB,IND450331AAA,night,3,64.46878020756199,66.65458133044953,-2.475014597603405,0.0,-500.0,Carting,low: one mode observed
IND431001AAB,IND431136AAC,night,7,112.3660871626773,117.07841684060394,-3.2803019503194264,0.0,-500.0,Carting,low: one mode observed
IND431136AAC,IND431001AAA,evening,7,287.6204477695806,289.72646188363143,-5.697452439957772,0.0,-500.0,Carting,low: one mode observed
IND431203AAA,IND431112AAB,night,5,118.64319641506582,118.94863369896726,-0.19099300522599094,0.0,-500.0,Carting,low: one mode observed
IND431203AAA,IND431136AAC,night,1,301.33824919357374,311.8266920804557,-10.488442886881955,0.0,-500.0,Carting,low: one mode observed
IND431514AAA,IND431515AAA,night,1,67.32029889779547,71.24772383256465,-3.927424934769178,0.0,-500.0,Carting,low: one mode observed
IND431515AAA,IND431517AAB,night,1,77.55223434744643,83.97714480292164,-6.424910455475214,0.0,-500.0,Carting,low: one mode observed
IND431603AAA,IND431708AAA,night,1,110.48367356519213,121.54547310264877,-11.061799537456636,0.0,-500.0,Carting,low: one mode observed
IND431708AAA,IND431514AAA,night,1,69.3608720453736,69.61089872516679,-0.25002667979319426,0.0,-500.0,Carting,low: one mode observed
IND444005AAB,IND421302AAG,morning,6,870.1069381246834,968.9818692913457,-99.46545364864068,0.0,-500.0,Carting,low: one mode observed
IND444602AAA,IND444005AAB,morning,1,227.45783452389875,230.92133901621,-3.4635044923112446,0.0,-500.0,Carting,low: one mode observed
IND444602AAA,IND444005AAB,night,6,223.517902991869,230.3974280407678,-7.64262082271577,0.0,-500.0,Carting,low: one mode observed
IND450331AAA,IND452001AAC,morning,6,171.14460893400167,171.69170233369277,-1.3754095914663083,0.0,-500.0,Carting,low: one mode observed
IND451666AAA,IND421302AAG,night,1,795.9628515254343,854.792949339554,-58.830097814119654,0.0,-500.0,Carting,low: one mode observed
IND451666AAA,IND424006AAA,night,1,260.9192052793283,266.46565489073004,-5.5464496114017265,0.0,-500.0,Carting,low: one mode observed
IND457001AAA,IND382430AAB,night,1,661.6034652743637,714.4264779880667,-52.823012713703065,0.0,-500.0,Carting,low: one mode observed
IND457001AAA,IND457226AAA,morning,1,75.26151604203204,75.67756375719686,-0.4160477151648223,0.0,-500.0,Carting,low: one mode observed
IND457001AAA,IND457226AAA,night,4,79.98074838084248,81.16494461172128,-1.3409900214275723,0.0,-500.0,Carting,low: one mode observed
IND457226AAA,IND382430AAB,morning,5,621.1758505393456,655.205835927899,-30.86890372193932,0.0,-500.0,Carting,low: one mode observed
IND458664AAA,IND312403AAA,night,4,124.34828424113851,125.52827761263197,-1.3481216208127051,0.0,-500.0,Carting,low: one mode observed
IND458990AAA,IND312605AAB,night,2,321.24853954540527,332.145209799686,-10.896670254280707,0.0,-500.0,Carting,low: one mode observed
IND462001AAA,IND462022AAA,morning,6,108.8673216375833,117.94254246855343,-8.663415536036482,0.0,-500.0,Carting,low: one mode observed
IND462001AAA,IND462022AAA,night,6,97.54251120765255,106.17870621570637,-8.455906408091522,0.0,-500.0,Carting,low: one mode observed
IND462011AAA,IND462022AAA,night,1,58.67789007249143,62.80358643374142,-4.125696361249993,0.0,-500.0,Carting,low: one mode observed
IND462022AAA,IND000000ACB,evening,13,1094.5402871690087,1238.7173665191865,-144.07620799784968,0.0,-500.0,Carting,low: one mode observed
IND462022AAA,IND209304AAA,evening,4,863.0294217439482,975.4484452033357,-112.41902345938763,0.0,-500.0,Carting,low: one mode observed
IND462022AAA,IND209304AAA,night,7,887.396136945443,1002.6311117366665,-115.95034437386244,0.0,-500.0,Carting,low: one mode observed
IND462022AAA,IND462011AAA,morning,3,74.89917271009467,84.2813061645992,-8.557769302518778,0.0,-500.0,Carting,low: one mode observed
IND462022AAA,IND462011AAA,night,8,79.11581786000428,87.82604975660347,-8.224521448256816,0.0,-500.0,Carting,low: one mode observed
IND462022AAA,IND466001AAA,morning,6,166.2473475113532,173.35191346146138,-8.231489432343807,0.0,-500.0,Carting,low: one mode observed
IND462022AAA,IND842003AAB,morning,2,692.0026330970154,776.5907707727629,-84.58813767574748,0.0,-500.0,Carting,low: one mode observed
IND462022AAA,IND842003AAB,night,1,671.8986825603876,779.6829586581088,-107.7842760977212,0.0,-500.0,Carting,low: one mode observed
IND470117AAA,IND470227AAB,morning,1,185.83814908863002,199.0693573172223,-13.231208228592294,0.0,-500.0,Carting,low: one mode observed
IND470117AAA,IND470227AAB,night,2,189.16944499366656,199.90848700097018,-10.73904200730361,0.0,-500.0,Carting,low: one mode observed
IND471001AAA,IND472001AAA,morning,1,156.55647029284077,162.7173835465657,-6.160913253724942,0.0,-500.0,Carting,low: one mode observed
IND471001AAA,IND472001AAA,night,2,158.44920183982742,166.25377028342365,-7.804568443596224,0.0,-500.0,Carting,low: one mode observed
IND472001AAA,IND474003AAA,morning,1,722.883515573282,743.8238411561149,-20.940325582832884,0.0,-500.0,Carting,low: one mode observed
IND472001AAA,IND485001AAC,morning,2,594.1937642132441,644.8258233199233,-50.632059106679264,0.0,-500.0,Carting,low: one mode observed
IND473001AAA,IND473331AAA,afternoon,1,87.27591609393245,87.61157269715082,-0.3356566032183679,0.0,-500.0,Carting,low: one mode observed
IND854335AAA,IND852111AAA,night,5,51.923666074969944,53.418366554970795,-1.4967697891286207,0.0,-500.0,Carting,low: one mode observed
IND473226AAA,IND473001AAA,morning,2,85.41700786528443,86.63971973836249,-1.2227118730780546,0.0,-500.0,Carting,low: one mode observed
IND473226AAA,IND474003AAA,morning,3,613.9202450793188,639.3584044623881,-21.6443329382829,0.0,-500.0,Carting,low: one mode observed
IND473331AAA,IND473226AAA,afternoon,5,1406.4047138289634,1494.6748297505808,-89.15410382005325,0.0,-500.0,Carting,low: one mode observed
IND473443AAA,IND470113AAA,night,3,107.9938362259968,111.43613892794532,-4.260328059009609,0.0,-500.0,Carting,low: one mode observed
IND474003AAA,IND000000ACB,afternoon,9,481.08508004896925,505.8360411411599,-25.123766007049028,0.0,-500.0,Carting,low: one mode observed
IND474003AAA,IND000000ACB,evening,3,450.7162763325498,489.58315101169933,-29.14945227808397,0.0,-500.0,Carting,low: one mode observed
IND848210AAA,IND851127AAA,night,3,71.5925658850795,74.08867856866125,-3.4582186232116214,0.0,-500.0,Carting,low: one mode observed
IND474003AAA,IND476111AAA,night,2,158.62658637979737,171.17337691828163,-12.546790538484274,0.0,-500.0,Carting,low: one mode observed
IND846004AAA,IND847103AAA,night,6,99.13381236601339,108.09063308352432,-9.224336507248594,0.0,-500.0,Carting,low: one mode observed
IND476111AAA,IND477001AAA,night,2,99.07871819269681,102.22987394753788,-3.1511557548410707,0.0,-500.0,Carting,low: one mode observed
IND476111AAA,IND477001AAB,night,1,123.50953572560475,124.48428103755192,-0.9747453119471743,0.0,-500.0,Carting,low: one mode observed
IND847103AAA,IND847404AAB,morning,1,105.45295513170069,107.23674665796884,-1.7837915262681463,0.0,-500.0,Carting,low: one mode observed
IND477001AAB,IND474003AAA,night,1,703.1017750894332,720.5470110103257,-17.445235920892515,0.0,-500.0,Carting,low: one mode observed
IND847103AAA,IND847404AAB,night,5,100.76181013351159,106.47533211510633,-4.492119726509827,0.0,-500.0,Carting,low: one mode observed
IND480001AAA,IND480661AAA,night,3,95.39559104063153,97.94224583232528,-1.7061182306580207,0.0,-500.0,Carting,low: one mode observed
IND847212AAA,IND847226AAA,evening,1,107.32514128352913,113.89159030901348,-6.566449025484346,0.0,-500.0,Carting,low: one mode observed
IND480334AAA,IND480106AAA,evening,1,83.14266186773996,83.29980717483755,-0.15714530709759345,0.0,-500.0,Carting,low: one mode observed
IND480661AAA,IND481661AAA,morning,3,173.19208623324258,183.79583714651739,-11.130640625441885,0.0,-500.0,Carting,low: one mode observed
IND480886AAA,IND480001AAA,night,1,139.6930279085323,151.82894453012116,-12.135916621588876,0.0,-500.0,Carting,low: one mode observed
IND847212AAA,IND847226AAA,night,6,114.81915349012212,124.8975019359317,-9.471324670855104,0.0,-500.0,Carting,low: one mode observed
IND847223AAA,IND842001AAA,morning,2,664.8922345047672,685.8753691902798,-20.98313468551271,0.0,-500.0,Carting,low: one mode observed
IND847223AAA,IND842001AAA,night,4,652.6726965502079,685.8761510031217,-35.039975286192316,0.0,-500.0,Carting,low: one mode observed
IND847226AAA,IND842001AAA,night,7,703.4685007026484,761.6148211621028,-62.24796994307678,0.0,-500.0,Carting,low: one mode observed
IND483501AAA,IND483770AAA,night,2,95.73943756786156,96.56923503325643,-0.8297974653948756,0.0,-500.0,Carting,low: one mode observed
IND847404AAB,IND842001AAA,morning,3,711.0075615386534,753.976822321379,-49.437935471332025,0.0,-500.0,Carting,low: one mode observed
IND484001AAA,IND484446AAA,night,1,150.9612950630501,157.8833159160215,-6.9220208529714,0.0,-500.0,Carting,low: one mode observed
IND847404AAB,IND842001AAA,night,2,700.71480866445,757.3207871581862,-56.6059784937363,0.0,-500.0,Carting,low: one mode observed
IND484446AAA,IND842003AAB,morning,1,864.285591556395,878.731155687888,-14.445564131492915,0.0,-500.0,Carting,low: one mode observed
IND485001AAC,IND471001AAA,evening,1,522.6154004823175,542.2751996742695,-19.65979919195206,0.0,-500.0,Carting,low: one mode observed
IND848101AAA,IND844505AAB,night,5,85.10847951530866,95.02252743370174,-7.5059374206692695,0.0,-500.0,Carting,low: one mode observed
IND848114AAA,IND848210AAA,night,6,65.1610020207896,70.11914812695446,-4.809561451518789,0.0,-500.0,Carting,low: one mode observed
IND845455AAB,IND845418AAB,morning,1,239.0776172962408,248.97344076856606,-9.895823472325276,0.0,-500.0,Carting,low: one mode observed
IND487551AAA,IND464668AAA,morning,1,161.38516345545085,165.61121620149916,-4.22605274604831,0.0,-500.0,Carting,low: one mode observed
IND487551AAA,IND464668AAA,night,2,162.57903010645038,164.55169358394755,-1.97266347749715,0.0,-500.0,Carting,low: one mode observed
IND488001AAA,IND471001AAA,night,1,131.19855544363182,131.85424999964297,-0.6556945560111558,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND110043AAA,afternoon,7,194.22463079862504,201.64549265512647,-5.043685827161198,0.0,-500.0,Carting,low: one mode observed
IND492001AAB,IND492007AAA,evening,1,186.18637500276682,190.62482371942758,-4.4384487166607585,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND110064AAA,afternoon,5,220.74284284364202,220.96415130263324,-4.146083608387016,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND110064AAA,evening,3,197.39146903869442,208.18385582347156,-13.272913566653614,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND110064AAA,night,2,189.87782608475538,194.5532207063904,-4.6753946216350215,0.0,-500.0,Carting,low: one mode observed
IND494334AAB,IND493445AAB,morning,2,273.5579959642822,289.08834744651796,-15.530351482235773,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND110085AAB,afternoon,6,233.77105017887283,241.56379769398922,-6.939013091050953,0.0,-500.0,Carting,low: one mode observed
IND495677AAA,IND496001AAA,night,2,279.8422566387886,303.7454229060122,-23.90316626722364,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND110095AAB,evening,6,294.7791639579389,328.7194339701151,-34.909463148150024,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND110095AAB,night,4,286.75510698811354,317.2297484717702,-30.474641483656683,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND121002AAB,afternoon,5,280.0636836716388,299.0432296964001,-19.281256558742882,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND121002AAB,evening,7,265.9270965517057,291.908313903018,-29.55390088633237,0.0,-500.0,Carting,low: one mode observed
IND500008AAF,IND500039AAC,morning,4,143.28000616813355,145.14992891961253,-1.7683207535377221,0.0,-500.0,Carting,low: one mode observed
IND500008AAF,IND500039AAC,night,2,130.47913718853346,131.7359631507897,-1.2568259622562579,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND121002AAB,night,7,257.7665549295587,283.74109640034794,-19.100102214400067,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND121004AAB,evening,2,192.10442482400785,195.24776530660114,-3.1433404825932882,0.0,-500.0,Carting,low: one mode observed
IND500010AAB,IND501359AAE,afternoon,7,352.85760166589444,370.5312788240668,-21.06864287553401,0.0,-500.0,Carting,low: one mode observed
IND500010AAB,IND501359AAE,evening,3,320.979990648686,348.6361570856654,-26.259749372038357,0.0,-500.0,Carting,low: one mode observed
IND500010AAB,IND501359AAE,morning,6,419.43646444522636,435.5281539559877,-19.360623191230815,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND121004AAB,night,6,184.3399218084227,194.67449960462062,-11.408046386230623,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND122001AAA,afternoon,5,179.76501246845976,188.63613818869686,-8.871125720237103,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND122001AAA,evening,7,157.25400281918934,169.27819298804445,-13.546022487255186,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND122001AAA,night,6,161.5554186737444,173.57114222782417,-11.560775683761676,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND124103AAA,afternoon,2,241.3140505139879,254.43194820957098,-13.117897695583068,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND124103AAA,evening,1,238.85826337740508,259.02323397474413,-20.16497059733905,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND124112AAA,morning,2,268.0212555525359,289.9746393319531,-21.95338377941721,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND125001AAA,morning,1,392.2317331260537,438.4779307981982,-46.24619767214449,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND127021AAA,evening,1,309.98543980935347,327.6885686190612,-17.70312880970772,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND131028AAB,afternoon,4,433.5211622658937,467.8599510242148,-31.622937973221326,0.0,-500.0,Carting,low: one mode observed
IND500050AAA,IND501359AAE,morning,1,368.3194921266932,377.56616905645313,-9.246676929759928,0.0,-500.0,Carting,low: one mode observed
IND500055AAC,IND501401AAC,morning,2,45.76190117060072,48.588814660831815,-2.826913490231096,0.0,-500.0,Carting,low: one mode observed
IND500055AAC,IND501401AAC,night,6,50.56957398152245,53.079330821284756,-2.509668602540586,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND131028AAB,evening,5,387.653224523646,429.7993157136555,-37.914620953387896,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND131028AAB,morning,2,416.09445949441226,448.5089551993407,-32.414495704928356,0.0,-500.0,Carting,low: one mode observed
IND501101AAB,IND509216AAC,night,1,94.87694332753902,95.56986380298147,-0.692920475442449,0.0,-500.0,Carting,low: one mode observed
IND501141AAA,IND501101AAB,night,1,86.60001606523734,87.1727637917169,-0.5727477264795624,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND131028AAB,night,8,388.175300395416,440.7267646300803,-50.30623409012546,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND411033AAA,afternoon,2,904.4707424432087,1029.1965431768874,-124.72580073367874,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND411033AAA,evening,5,895.5759705268889,1012.7590921198131,-115.55150217983442,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND462022AAA,evening,9,1279.1373944692184,1443.5990412083672,-166.56699545825177,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND462022AAA,night,1,1274.687271475475,1440.1589512369721,-165.47167976149717,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND500008AAC,afternoon,2,157.79385917463202,162.26923238448515,-4.475373209853132,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND500008AAC,evening,1,138.98856563516426,145.63066561697988,-6.642099981815619,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND500008AAC,night,2,134.7374866598434,142.33357925287964,-7.596092593036246,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND500010AAA,afternoon,1,201.1627308491059,215.21486927068105,-14.052138421575137,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND500010AAA,evening,1,173.09576181483254,183.38452239529155,-10.288760580459012,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND500010AAB,afternoon,4,307.8143749385624,346.1262798378948,-38.365261973208106,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND500010AAB,evening,3,241.52772819317752,282.9839365217224,-37.490895475782395,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND500010AAB,night,4,283.8710018581148,324.80113746098846,-38.01733688863564,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND160002AAC,afternoon,3,837.6259623335948,921.3583931568315,-83.73243082323677,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND160002AAC,evening,5,771.052919901993,882.1591655167811,-110.66527281617516,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND500050AAA,evening,3,167.36293856944803,175.50553603451627,-7.243573265480279,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND500050AAA,night,1,167.60829750697576,184.71347278809174,-17.105175281115976,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND500080AAB,afternoon,3,172.3377435684058,182.20532688244066,-9.355531598634371,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND500080AAB,evening,3,157.33287962099115,173.99947972971628,-16.67354586440618,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND500080AAB,night,1,154.68027044498444,161.6737737144905,-6.99350326950605,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND501141AAA,evening,1,273.022625583333,281.62479814124083,-8.602172557907807,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND506002AAA,afternoon,2,545.0072196047614,608.3985789054036,-63.39135930064219,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND506002AAA,morning,4,549.9850148931001,636.3522096762042,-86.75870644090168,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND509001AAA,evening,4,253.74365970855433,273.97564607593586,-22.36077689378223,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND509358AAA,evening,5,174.74272391034958,184.2694578996138,-9.80732635308027,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND518002AAA,morning,4,384.8613084547577,418.12274231751724,-31.773599099225123,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND562132AAA,morning,1,947.6677861530553,1078.607756248746,-130.93997009569068,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND585104AAA,afternoon,5,446.8446510063124,487.3800636379953,-45.74617488142508,0.0,-500.0,Carting,low: one mode observed
IND501359AAE,IND585104AAA,morning,2,441.20196194774235,493.8540167567096,-52.65205480896722,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND160002AAC,morning,3,840.9712820484314,942.0723739023028,-101.10109185387148,0.0,-500.0,Carting,low: one mode observed
IND501401AAC,IND500010AAA,morning,1,117.2370759000258,119.84058740966363,-2.6035115096378263,0.0,-500.0,Carting,low: one mode observed
IND501401AAC,IND500010AAA,night,3,115.89936522741772,118.92129714290313,-3.756719713046735,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND160002AAC,night,6,768.3664573840709,884.7677461545534,-114.94415375747934,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND201301AAM,evening,6,325.0120474293202,354.21690486938655,-29.20479206503842,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND201301AAM,night,6,312.95728003576403,342.72273953661215,-28.356421071235417,0.0,-500.0,Carting,low: one mode observed
IND000000ACB,IND209304AAA,evening,5,791.497991944165,896.3368525995679,-103.09838091098129,0.0,-500.0,Carting,low: one mode observed
