facility_id,in_degree,out_degree,betweenness_centrality,weighted_betweenness_centrality,clustering_coefficient,weak_component_size,outgoing_legs,outgoing_breaches,outgoing_excess_min,source_dwell_min,incoming_legs,incoming_breaches,incoming_excess_min,throughput_legs,attributed_breaches,attributed_excess_min,facility_name,structural_percentile,weighted_structural_percentile,throughput_percentile,excess_time_percentile,low_redundancy_percentile,sla_breach_contribution_pct,excess_time_contribution_pct,observed_impact_index,bottleneck_score
IND581400AAB,2,1,0.00020449152152788458,0.0,0.3333333333333333,1263,12.0,6.0,261.0,155.0,13.0,8.0,248.0,25.0,7.0,254.5,Mallapur_ShtDRDPP_D (Karnataka),0.5276729559748428,0.18270440251572326,0.810377358490566,0.44842767295597485,0.24213836477987422,0.0389040182293114,0.012118874492269158,0.005411498038817301,24.58975729187797
IND321606AAA,2,2,0.0006089170985030904,0.00040462372767436077,0.2,1263,6.0,6.0,1894.0,711.0,5.0,5.0,342.0,11.0,5.5,1118.0,Kherli_GodamDPP_D (Rajasthan),0.6622641509433962,0.5433962264150943,0.4037735849056604,0.859748427672956,0.2839622641509434,0.030567442894458955,0.05323733470474231,0.006052674595641355,24.566784673178294
IND425405AAA,2,2,0.000206076727121124,0.000412153454242248,0.4,1263,9.0,9.0,6169.0,215.0,5.0,5.0,137.0,14.0,7.0,3153.0,Shirpur_KrantiNgr_D (Maharashtra),0.5320754716981132,0.620754716981132,0.5078616352201258,0.9525157232704402,0.22044025157232705,0.0389040182293114,0.15014071227553893,0.011097083309846219,24.565860454800482
IND621704AAA,1,1,4.755616779718246e-06,4.755616779718246e-06,0.5,10,12.0,12.0,357.0,212.0,11.0,11.0,175.0,23.0,11.5,266.0,Ariyalur_Kmrajngr_D (Tamil Nadu),0.4628930817610063,0.45031446540880504,0.7566037735849057,0.4619496855345912,0.13364779874213836,0.06391374423386872,0.012666485716870712,0.008591950729986414,24.561673008197435
IND134102AAA,2,1,3.302511652582115e-07,3.963013983098538e-07,0.0,1263,11.0,11.0,303.0,345.0,3.0,3.0,223.0,14.0,7.0,263.0,Kalka_Pinjore_DC (Haryana),0.38301886792452833,0.3767295597484277,0.5078616352201258,0.45754716981132076,0.7150943396226415,0.0389040182293114,0.01252363061480074,0.005428171309406829,24.552855106350847
IND000000ABA,1,1,0.000409379344454079,0.000409379344454079,0.5,1263,5.0,1.0,11.0,252.0,10.0,3.0,68.0,15.0,2.0,39.5,Cochin_Chtrpuza_D (Kerala),0.6116352201257862,0.5839622641509434,0.5411949685534592,0.08553459119496855,0.13364779874213836,0.011115433779803258,0.001880925510587944,0.0014809904411399824,24.542602981176493
IND577132AAD,1,1,0.0008076622497554821,0.000807662249755482,0.5,1263,7.0,7.0,203.0,64.0,5.0,5.0,108.0,12.0,6.0,155.5,Mudigere_HesglDPP_D (Karnataka),0.6679245283018868,0.6383647798742138,0.4380503144654088,0.30377358490566037,0.13364779874213836,0.03334630133940977,0.007404656123960134,0.004515549089515538,24.53552588214873
IND327001AAB,1,1,0.001225760224972378,0.001225760224972378,0.5,1263,1.0,1.0,27.0,11.0,4.0,4.0,1273.0,5.0,2.5,650.0,Banswara_KhandDPP_D (Rajasthan),0.809748427672956,0.789308176100629,0.19654088050314467,0.7559748427672957,0.13364779874213836,0.01389429222475407,0.030951938781826928,0.0030294007746996866,24.475369409804166
IND273303AAA,1,1,0.0004145312626321071,0.0004145312626321071,0.0,1263,1.0,1.0,73.0,10.0,1.0,1.0,8.0,2.0,1.0,40.5,Maharajganj_PakriDPP_D (Uttar Pradesh),0.650314465408805,0.6245283018867924,0.07610062893081761,0.08867924528301886,0.7150943396226415,0.005557716889901629,0.0019285438779446007,0.0007811976164208968,24.331512711009726
IND425109AAA,1,1,0.00041413496123379723,0.00041413496123379723,0.0,1263,1.0,1.0,14.0,5.0,1.0,1.0,17.0,2.0,1.0,15.5,Erandol_BsStdDPP_D (Maharashtra),0.6496855345911949,0.6238993710691824,0.07610062893081761,0.03333333333333333,0.7150943396226415,0.005557716889901629,0.0007380846940281806,0.0007321585852752274,24.313337489012188
IND686632AAA,1,1,0.00041334235843717754,0.00041334235843717754,0.0,1263,1.0,1.0,30.0,7.0,1.0,1.0,107.0,2.0,1.0,68.5,Kothanalloor_Majoor_D (Kerala),0.6484276729559748,0.6226415094339622,0.07610062893081761,0.15377358490566037,0.7150943396226415,0.005557716889901629,0.0032618581639309915,0.0008361213313040467,24.287089085433127
IND625516AAA,1,1,2.377808389859123e-06,2.377808389859123e-06,0.0,27,5.0,5.0,201.0,125.0,6.0,6.0,81.0,11.0,5.5,141.0,Cumbum_LFRoad_D (Tamil Nadu),0.44056603773584907,0.42641509433962266,0.4037735849056604,0.2792452830188679,0.7150943396226415,0.030567442894458955,0.00671418979728861,0.004136229258468593,24.287000142168715
IND201307AAA,1,1,0.0,0.0,0.0,1263,20.0,13.0,273.0,593.0,5.0,4.0,29.0,25.0,8.5,151.0,Noida_Chukhndi_D (Uttar Pradesh),0.18930817610062894,0.18270440251572326,0.810377358490566,0.29654088050314464,0.7150943396226415,0.04724059356416384,0.0071903734708551785,0.0062611080288215975,24.286325841692648
IND413517AAA,2,2,0.00081321046933182,0.00081321046933182,0.4,1263,3.0,3.0,339.0,707.0,5.0,5.0,424.0,8.0,4.0,381.5,Udgir_NlgaonRd_D (Maharashtra),0.7081761006289308,0.6827044025157233,0.2921383647798742,0.5965408805031447,0.22044025157232705,0.022230867559606515,0.018166407146564572,0.0035553531591425653,24.213931179969705
IND521001AAA,2,2,0.0004042274262760509,0.0004042274262760509,0.6,1263,5.0,5.0,289.0,578.0,14.0,14.0,426.0,19.0,9.5,357.5,Machilipatnam_DC (Andhra Pradesh),0.5550314465408805,0.5267295597484277,0.6509433962264151,0.5729559748427673,0.04748427672955975,0.05279831045406547,0.01702356633000481,0.00736792481204974,24.200157246891795
IND832109AAB,1,1,0.0,0.0,0.0,1263,15.0,15.0,2413.0,1315.0,9.0,9.0,1073.0,24.0,12.0,1743.0,Jamshedpur_Central_I_3 (Jharkhand),0.18930817610062894,0.18270440251572326,0.7855345911949686,0.9119496855345912,0.7150943396226415,0.06669260267881955,0.08299881430265282,0.011840053883055021,24.192631624970364
IND144601AAA,1,2,0.0008183623875098481,0.0008183623875098481,0.3333333333333333,1263,3.0,3.0,46.0,52.0,3.0,3.0,159.0,6.0,3.0,102.5,Kapurthala_DC (Punjab),0.7367924528301887,0.7147798742138365,0.23018867924528302,0.2128930817610063,0.24213836477987422,0.016673150669704886,0.004880882654057323,0.0023063231855919818,24.189215530348783
IND362225AAA,1,1,4.359315381408392e-06,4.359315381408392e-06,0.0,13,5.0,5.0,108.0,25.0,5.0,5.0,121.0,10.0,5.0,114.5,Mangrol_JilRDDPP_D (Gujarat),0.459748427672956,0.4477987421383648,0.3632075471698113,0.2320754716981132,0.7150943396226415,0.02778858444950814,0.005452303062337204,0.0037333706924717273,24.159938974875157
IND638001AAA,1,1,3.963013983098538e-07,3.963013983098538e-07,0.0,3,3.0,3.0,59.0,93.0,10.0,10.0,162.0,13.0,6.5,110.5,Erode (Tamil Nadu),0.3940251572327044,0.3767295597484277,0.47232704402515724,0.22641509433962265,0.7150943396226415,0.03612515978436059,0.005261829592910577,0.00477815602643579,24.152429813900408
IND246149AAA,1,1,0.0,0.0,0.0,1263,11.0,11.0,1290.0,5051.0,13.0,13.0,1311.0,24.0,12.0,1300.5,Kotdwara_Nzbadrd_D (Uttarakhand),0.18930817610062894,0.18270440251572326,0.7855345911949686,0.8786163522012579,0.7150943396226415,0.06669260267881955,0.06192768674733218,0.010972063031776672,24.149232082406446
IND360370AAA,1,1,8.32232936450693e-06,8.32232936450693e-06,0.0,13,1.0,1.0,19.0,5.0,8.0,8.0,181.0,9.0,4.5,100.0,Jetpur_DC (Gujarat),0.4827044025157233,0.470125786163522,0.32578616352201256,0.2078616352201258,0.7150943396226415,0.025009726004557326,0.004761836735665681,0.003354050861424783,24.147262291498915
IND505503AAA,1,1,0.0004109645500473184,0.0004109645500473184,0.0,1263,1.0,1.0,50.0,19.0,1.0,1.0,18.0,2.0,1.0,34.0,Mahadevpur_Kataram_D (Telangana),0.6427672955974842,0.6169811320754717,0.07610062893081761,0.07169811320754717,0.7150943396226415,0.005557716889901629,0.0016190244901263316,0.0007684474683230228,24.142195958321807
IND176310AAA,1,1,1.1889041949295614e-06,1.1889041949295614e-06,0.5,4,13.0,13.0,11464.0,389.0,10.0,8.0,2627.0,23.0,10.5,7045.5,Chamba_Bangotu_D (Himachal Pradesh),0.42138364779874216,0.4069182389937107,0.7566037735849057,0.979874213836478,0.13364779874213836,0.058356027343967096,0.33549520721132553,0.021188600810104145,24.134901738618417
IND670645AAB,2,1,0.0004054163304709805,0.00040541633047098046,0.5,1263,6.0,6.0,543.0,5042.0,9.0,9.0,431.0,15.0,7.5,487.0,Mananthavady_Central_D_1 (Kerala),0.5845911949685535,0.5581761006289309,0.5411949685534592,0.6676100628930818,0.13364779874213836,0.041682876674262216,0.023190144902691865,0.006218438221454484,24.115953357613602
IND421302AAH,2,0,0.0,0.0,0.0,1263,0.0,0.0,0.0,0.0,24.0,24.0,1697.0,24.0,12.0,848.5,Bhiwandi_Mankoli_GW (Maharashtra),0.18930817610062894,0.18270440251572326,0.7855345911949686,0.8182389937106919,0.7150943396226415,0.06669260267881955,0.0404041847021233,0.01008543734866297,24.10490079825076
IND382345AAA,1,0,0.0,0.0,0.0,1263,0.0,0.0,0.0,0.0,24.0,24.0,863.0,24.0,12.0,431.5,Amdavad_East (Gujarat),0.18930817610062894,0.18270440251572326,0.7855345911949686,0.6276729559748427,0.7150943396226415,0.06669260267881955,0.020547325514397412,0.009267466309153202,24.064002246275273
IND754142AAA,1,1,0.00041056824864900855,0.00041056824864900855,0.0,1263,1.0,1.0,67.0,20.0,1.0,1.0,64.0,2.0,1.0,65.5,Paradip_Udyabata_D (Orissa),0.6396226415094339,0.6132075471698113,0.07610062893081761,0.14622641509433962,0.7150943396226415,0.005557716889901629,0.003119003061861021,0.0008302366475665664,24.06037975690663
