data,trip_uuid,source_center,destination_center,od_start_time,trip_creation_time,route_schedule_uuid,route_type,source_name,destination_name,od_end_time,actual_elapsed_min,actual_distance_km,actual_movement_min,osrm_time_min,osrm_distance_km,checkpoint_count,minimum_segment_actual_min,dwell_time_min,movement_delay_ratio,elapsed_delay_ratio,movement_excess_min,departure_hour,departure_weekday,is_weekend,time_bucket,has_negative_segment,is_model_eligible
test,trip-153845352323759857,IND480334AAA,IND480106AAA,2018-10-02 18:34:37.790304,2018-10-02 04:12:03.237863,thanos::sroute:af98cdd4-12f0-4db2-9413-0caca8c783a8,FTL,Pandhurna_Mataward_D (Madhya Pradesh),Sausar_Central_DPP_1 (Madhya Pradesh),2018-10-02 20:02:39.624182,88.0,27.294060358616377,47.0,35.0,38.467,2,9.0,41.0,1.3428571428571427,2.5142857142857142,12.0,18,1,0,evening,0,True
test,trip-153845394501126785,IND421302AAR,IND421301AAA,2018-10-02 04:19:05.011548,2018-10-02 04:19:05.011548,thanos::sroute:46bf0f07-82a9-42a9-b7ca-1274e39479f8,Carting,Mumbai_East_I_21 (Maharashtra),Mumbai_Kalyan West _Dc (Maharashtra),2018-10-02 06:10:34.754366,111.0,10.90781681239785,46.0,15.0,14.8194,2,18.0,65.0,3.066666666666667,7.4,31.0,4,1,0,night,0,True
test,trip-153845405658908558,IND421302AAG,IND000000AFT,2018-10-02 04:20:56.589313,2018-10-02 04:20:56.589313,thanos::sroute:a766884e-1e9b-45df-965f-b892d0d1f762,Carting,Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_Sanpada_I (Maharashtra),2018-10-02 05:54:02.030957,93.0,16.43187207665166,39.0,20.0,22.939,2,15.0,54.0,1.95,4.65,19.0,4,1,0,night,0,True
test,trip-153845405658908558,IND400701AAB,IND421302AAG,2018-10-02 09:56:04.450109,2018-10-02 04:20:56.589313,thanos::sroute:a766884e-1e9b-45df-965f-b892d0d1f762,Carting,Mumbai_Pawane_L (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),2018-10-02 13:24:34.596724,208.0,16.594809915076546,40.0,21.0,23.3991,2,14.0,168.0,1.9047619047619047,9.904761904761905,19.0,9,1,0,morning,0,True
test,trip-153845440580872876,IND411017AAA,IND412105AAC,2018-10-02 04:26:45.808974,2018-10-02 04:26:45.808974,thanos::sroute:a5bf1645-060d-44e5-af63-6d35d8e27d26,Carting,PNQ Rahatani DPC (Maharashtra),Pune_North_D_3 (Maharashtra),2018-10-02 05:51:34.238985,84.0,12.66026538876562,53.0,17.0,15.8953,2,5.0,31.0,3.1176470588235294,4.9411764705882355,36.0,4,1,0,night,0,True
test,trip-153845440580872876,IND412105AAC,IND411017AAA,2018-10-02 05:51:34.238985,2018-10-02 04:26:45.808974,thanos::sroute:a5bf1645-060d-44e5-af63-6d35d8e27d26,Carting,Pune_North_D_3 (Maharashtra),PNQ Rahatani DPC (Maharashtra),2018-10-02 07:45:50.884699,114.0,12.805667462056991,78.0,18.0,15.8282,2,35.0,36.0,4.333333333333333,6.333333333333333,60.0,5,1,0,night,0,True
test,trip-153845452214104544,IND421302AAG,IND401104AAA,2018-10-02 04:28:42.141430,2018-10-02 04:28:42.141430,thanos::sroute:84e5118c-72f4-4ea5-94e0-a529ec9a47f7,Carting,Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_MiraRd_IP (Maharashtra),2018-10-02 07:03:44.314680,155.0,16.93777457058162,52.0,26.0,29.177,2,22.0,103.0,2.0,5.961538461538462,26.0,4,1,0,night,0,True
test,trip-153845471760197223,IND411033AAA,IND411014AAA,2018-10-02 04:31:57.602235,2018-10-02 04:31:57.602235,thanos::sroute:7d8d4fdc-06f6-47f6-85ae-fed146ebe40b,Carting,Pune_Tathawde_H (Maharashtra),PNQ Vadgaon Sheri DPC (Maharashtra),2018-10-02 06:29:30.348463,117.0,22.11931642328737,54.0,29.0,26.1738,3,6.0,63.0,1.8620689655172413,4.0344827586206895,25.0,4,1,0,night,0,True
test,trip-153845482117147710,IND400072AAB,IND000000AFT,2018-10-02 04:33:41.171860,2018-10-02 04:33:41.171860,thanos::sroute:e0afbfc5-9a1f-4ee6-9305-c1e69b3fbba3,Carting,Mumbai Hub (Maharashtra),Mumbai_Sanpada_I (Maharashtra),2018-10-02 06:26:16.497010,112.0,14.112382363624608,67.0,19.0,22.0953,2,20.0,45.0,3.526315789473684,5.894736842105263,48.0,4,1,0,night,0,True
test,trip-153845488645955543,IND411033AAA,IND411021AAA,2018-10-02 04:34:46.459819,2018-10-02 04:34:46.459819,thanos::sroute:9253ec35-d7be-4dc6-977b-61cc7d21d23b,Carting,Pune_Tathawde_H (Maharashtra),PNQ Pashan DPC (Maharashtra),2018-10-02 05:30:56.861159,56.0,10.580532776548758,21.0,12.0,11.1698,2,0.0,35.0,1.75,4.666666666666667,9.0,4,1,0,night,0,True
test,trip-153845507330248393,IND517501AAB,IND517583AAA,2018-10-02 04:37:53.302728,2018-10-02 04:37:53.302728,thanos::sroute:cce26bb2-2365-4c9c-88f4-74322d1b3c9b,Carting,Tirupati_Balajicly_I (Andhra Pradesh),Puttur_Artmclny_D (Andhra Pradesh),2018-10-02 06:04:37.649517,86.0,24.955563850905552,53.0,25.0,34.5526,3,11.0,33.0,2.12,3.44,28.0,4,1,0,night,0,True
test,trip-153845507330248393,IND517583AAA,IND516101AAA,2018-10-02 06:04:37.649517,2018-10-02 04:37:53.302728,thanos::sroute:cce26bb2-2365-4c9c-88f4-74322d1b3c9b,Carting,Puttur_Artmclny_D (Andhra Pradesh),Koduru_MGRoad_D (Andhra Pradesh),2018-10-02 07:58:35.934853,113.0,60.42141355047084,96.0,46.0,66.1022,7,6.0,17.0,2.0869565217391304,2.4565217391304346,50.0,6,1,0,morning,0,True
test,trip-153845507330248393,IND516101AAA,IND516115AAA,2018-10-02 07:58:35.934853,2018-10-02 04:37:53.302728,thanos::sroute:cce26bb2-2365-4c9c-88f4-74322d1b3c9b,Carting,Koduru_MGRoad_D (Andhra Pradesh),Rajampet_RSRoad_D (Andhra Pradesh),2018-10-02 09:51:13.689513,112.0,32.82788624171137,105.0,26.0,36.4131,4,15.0,7.0,4.038461538461538,4.3076923076923075,79.0,7,1,0,morning,0,True
test,trip-153845507330248393,IND516115AAA,IND517501AAB,2018-10-02 09:51:13.689513,2018-10-02 04:37:53.302728,thanos::sroute:cce26bb2-2365-4c9c-88f4-74322d1b3c9b,Carting,Rajampet_RSRoad_D (Andhra Pradesh),Tirupati_Balajicly_I (Andhra Pradesh),2018-10-02 13:08:46.827767,197.0,69.01278163993425,165.0,67.0,89.1331,8,8.0,32.0,2.462686567164179,2.9402985074626864,98.0,9,1,0,morning,0,True
test,trip-153845541628151872,IND224001AAA,IND224141AAB,2018-10-02 10:12:14.674820,2018-10-02 04:43:36.281767,thanos::sroute:61302a8e-3e1b-4469-9849-5f43ed8d7264,FTL,Faizabad_TrnspNgr_D (Uttar Pradesh),Gosainganj_Pakrela_D (Uttar Pradesh),2018-10-02 12:04:58.459021,112.0,30.229158981396157,82.0,24.0,33.9214,2,32.0,30.0,3.4166666666666665,4.666666666666667,58.0,10,1,0,morning,0,True
test,trip-153845541628151872,IND224141AAB,IND224122AAA,2018-10-02 12:04:58.459021,2018-10-02 04:43:36.281767,thanos::sroute:61302a8e-3e1b-4469-9849-5f43ed8d7264,FTL,Gosainganj_Pakrela_D (Uttar Pradesh),Akbarpur_Auliyapr_D (Uttar Pradesh),2018-10-02 13:37:35.842316,92.0,24.445949386243736,55.0,19.0,27.3162,2,6.0,37.0,2.8947368421052633,4.842105263157895,36.0,12,1,0,afternoon,0,True
test,trip-153845568680763873,IND382430AAB,IND382345AAA,2018-10-02 04:48:06.807890,2018-10-02 04:48:06.807890,thanos::sroute:e40392e5-5721-4d1e-8c96-08a860ee35a4,Carting,Ahmedabad_East_H_1 (Gujarat),Amdavad_East (Gujarat),2018-10-02 07:18:34.750342,150.0,15.383902771792105,32.0,16.0,20.0726,2,5.0,118.0,2.0,9.375,16.0,4,1,0,night,0,True
test,trip-153845568680763873,IND380021AAA,IND382430AAB,2018-10-02 07:45:46.125085,2018-10-02 04:48:06.807890,thanos::sroute:e40392e5-5721-4d1e-8c96-08a860ee35a4,Carting,AMD_Rakhial (Gujarat),Ahmedabad_East_H_1 (Gujarat),2018-10-02 08:34:04.958918,48.0,13.701756125015418,34.0,12.0,16.4468,2,16.0,14.0,2.8333333333333335,4.0,22.0,7,1,0,morning,0,True
test,trip-153845582587982015,IND382430AAB,IND380054AAA,2018-10-02 04:50:25.880183,2018-10-02 04:50:25.880183,thanos::sroute:418b2f33-1b2d-450b-b84a-c3ea2780be72,Carting,Ahmedabad_East_H_1 (Gujarat),AMD_Memnagar (Gujarat),2018-10-02 07:18:46.364918,148.0,17.30348292668165,44.0,17.0,20.9826,2,14.0,104.0,2.588235294117647,8.705882352941176,27.0,4,1,0,night,0,True
test,trip-153845582587982015,IND380054AAA,IND382430AAB,2018-10-02 07:18:46.364918,2018-10-02 04:50:25.880183,thanos::sroute:418b2f33-1b2d-450b-b84a-c3ea2780be72,Carting,AMD_Memnagar (Gujarat),Ahmedabad_East_H_1 (Gujarat),2018-10-02 08:20:18.272794,61.0,16.97112070710736,38.0,16.0,20.0451,2,16.0,23.0,2.375,3.8125,22.0,7,1,0,morning,0,True
test,trip-153845582664739018,IND000000ACB,IND122001AAA,2018-10-02 04:50:26.647693,2018-10-02 04:50:26.647693,thanos::sroute:8a4a0dea-e94e-4a9b-86fc-f9d79005985c,Carting,Gurgaon_Bilaspur_HB (Haryana),GGN_DPC (Haryana),2018-10-02 06:25:49.872391,95.0,29.4789340060118,51.0,33.0,34.5529,4,8.0,44.0,1.5454545454545454,2.878787878787879,18.0,4,1,0,night,0,True
test,trip-153845596027691243,IND000000ACB,IND521225AAB,2018-10-02 04:52:40.277213,2018-10-02 04:52:40.277213,thanos::sroute:a4bf93af-8105-4dff-818e-cb79ddd69761,FTL,Gurgaon_Bilaspur_HB (Haryana),Vijayawada_Rynapadu_H (Andhra Pradesh),2018-10-04 04:00:40.387701,2828.0,1366.506778933646,2487.0,1282.0,1728.0245,63,3.0,341.0,1.9399375975039002,2.205928237129485,1205.0,4,1,0,night,0,True
test,trip-153845596027691243,IND521225AAB,IND501359AAE,2018-10-04 04:00:40.387701,2018-10-02 04:52:40.277213,thanos::sroute:a4bf93af-8105-4dff-818e-cb79ddd69761,FTL,Vijayawada_Rynapadu_H (Andhra Pradesh),Hyderabad_Shamshbd_H (Telangana),2018-10-04 18:31:35.447978,870.0,250.02438623881375,492.0,254.0,315.8602,12,26.0,378.0,1.937007874015748,3.425196850393701,238.0,4,3,0,night,0,True
test,trip-153845597591734161,IND382430AAB,IND380015AAB,2018-10-02 04:52:55.917589,2018-10-02 04:52:55.917589,thanos::sroute:78a2e7d8-ff61-428d-9497-325d408d07e4,Carting,Ahmedabad_East_H_1 (Gujarat),AMD_Satellite (Gujarat),2018-10-02 07:07:06.849541,134.0,13.796963268311105,29.0,13.0,15.9491,2,5.0,105.0,2.230769230769231,10.307692307692308,16.0,4,1,0,night,0,True
test,trip-153845597591734161,IND380006AAB,IND382430AAB,2018-10-02 07:37:46.389580,2018-10-02 04:52:55.917589,thanos::sroute:78a2e7d8-ff61-428d-9497-325d408d07e4,Carting,Ahmedabad_Mithakal_D (Gujarat),Ahmedabad_East_H_1 (Gujarat),2018-10-02 08:40:50.329532,63.0,12.876923219611138,33.0,11.0,14.9758,2,16.0,30.0,3.0,5.7272727272727275,22.0,7,1,0,morning,0,True
test,trip-153845609143764342,IND131028AAB,IND244001AAA,2018-10-02 04:54:51.437969,2018-10-02 04:54:51.437969,thanos::sroute:eb7cb681-acab-41a4-91e4-26e67baea395,FTL,Sonipat_Kundli_H (Haryana),Moradabad_DC (Uttar Pradesh),2018-10-02 15:09:08.023960,614.0,157.85986118088329,264.0,157.0,200.3287,8,15.0,350.0,1.6815286624203822,3.910828025477707,107.0,4,1,0,night,0,True
test,trip-153845609143764342,IND244001AAA,IND263153AAB,2018-10-02 15:09:08.023960,2018-10-02 04:54:51.437969,thanos::sroute:eb7cb681-acab-41a4-91e4-26e67baea395,FTL,Moradabad_DC (Uttar Pradesh),Rudrapur_UdhamNgr_H (Uttarakhand),2018-10-02 19:25:57.566773,256.0,67.48681113491425,183.0,88.0,92.0013,4,6.0,73.0,2.0795454545454546,2.909090909090909,95.0,15,1,0,afternoon,0,True
test,trip-153845609143764342,IND263153AAB,IND131028AAB,2018-10-02 19:25:57.566773,2018-10-02 04:54:51.437969,thanos::sroute:eb7cb681-acab-41a4-91e4-26e67baea395,FTL,Rudrapur_UdhamNgr_H (Uttarakhand),Sonipat_Kundli_H (Haryana),2018-10-03 06:41:07.884187,675.0,223.53939939519637,540.0,226.0,273.11440000000005,11,24.0,135.0,2.3893805309734515,2.9867256637168142,314.0,19,1,0,evening,0,True
test,trip-153845616775917138,IND380006AAA,IND382430AAB,2018-10-02 07:23:44.740007,2018-10-02 04:56:07.759436,thanos::sroute:b0dd848a-339b-4598-bef7-2dc6c6f28ebd,Carting,Ahmedabad_Paldi_D (Gujarat),Ahmedabad_East_H_1 (Gujarat),2018-10-02 08:01:30.188316,37.0,11.136050907312097,20.0,11.0,14.7472,2,6.0,17.0,1.8181818181818181,3.3636363636363638,9.0,7,1,0,morning,0,True
test,trip-153845637230500044,IND402107AAA,IND402109AAA,2018-10-02 04:59:32.305308,2018-10-02 04:59:32.305308,thanos::sroute:506c52ff-dc43-4c46-ba24-2b137a54be9e,Carting,Pen_BljiMrkt_D (Maharashtra),Roha_DataSagr_D (Maharashtra),2018-10-02 06:23:44.976988,84.0,31.29552304791664,64.0,30.0,40.4362,4,12.0,20.0,2.1333333333333333,2.8,34.0,4,1,0,night,0,True
test,trip-153845637230500044,IND402109AAA,IND402301AAA,2018-10-02 06:23:44.976988,2018-10-02 04:59:32.305308,thanos::sroute:506c52ff-dc43-4c46-ba24-2b137a54be9e,Carting,Roha_DataSagr_D (Maharashtra),Mahad_Govndsgr_D (Maharashtra),2018-10-02 07:50:39.361892,86.0,52.067919493253,84.0,47.0,62.0943,5,2.0,2.0,1.7872340425531914,1.8297872340425532,37.0,6,1,0,morning,0,True
test,trip-153845690786522404,IND335513AAA,IND335803AAA,2018-10-02 05:08:27.865502,2018-10-02 05:08:27.865502,thanos::sroute:147ddb06-42e6-4598-ae86-6cb08624fb6b,Carting,Hanumangarh_DC (Rajasthan),Pilibanga_BsstdDPP_D (Rajasthan),2018-10-02 06:47:32.224329,99.0,27.231199678786776,57.0,29.0,32.0255,4,3.0,42.0,1.9655172413793103,3.413793103448276,28.0,5,1,0,night,0,True
test,trip-153845690786522404,IND335803AAA,IND335804AAD,2018-10-02 06:47:32.224329,2018-10-02 05:08:27.865502,thanos::sroute:147ddb06-42e6-4598-ae86-6cb08624fb6b,Carting,Pilibanga_BsstdDPP_D (Rajasthan),Suratgarh_Central_DPP_2 (Rajasthan),2018-10-02 07:17:47.193719,30.0,21.77451844685621,24.0,21.0,22.3827,3,3.0,6.0,1.1428571428571428,1.4285714285714286,3.0,6,1,0,morning,0,True
test,trip-153845690786522404,IND335804AAD,IND335703AAA,2018-10-02 07:17:47.193719,2018-10-02 05:08:27.865502,thanos::sroute:147ddb06-42e6-4598-ae86-6cb08624fb6b,Carting,Suratgarh_Central_DPP_2 (Rajasthan),Srivijaynagar_BhwanDPP_D (Rajasthan),2018-10-02 08:22:59.232969,65.0,36.1825750286174,36.0,36.0,40.360800000000005,1,36.0,29.0,1.0,1.8055555555555556,0.0,7,1,0,morning,0,True
test,trip-153845690786522404,IND335703AAA,IND335701AAA,2018-10-02 08:22:59.232969,2018-10-02 05:08:27.865502,thanos::sroute:147ddb06-42e6-4598-ae86-6cb08624fb6b,Carting,Srivijaynagar_BhwanDPP_D (Rajasthan),Anupgarh_PrmNrDPP_D (Rajasthan),2018-10-02 09:12:10.031155,49.0,30.4124931016148,33.0,31.0,34.0433,4,3.0,16.0,1.064516129032258,1.5806451612903225,2.0,8,1,0,morning,0,True
test,trip-153845690786522404,IND335701AAA,IND335051AAA,2018-10-02 09:12:10.031155,2018-10-02 05:08:27.865502,thanos::sroute:147ddb06-42e6-4598-ae86-6cb08624fb6b,Carting,Anupgarh_PrmNrDPP_D (Rajasthan),RaisingNgr_BisnolDPP_D (Rajasthan),2018-10-02 10:17:52.209172,65.0,45.64441220656874,57.0,48.0,52.4494,6,0.0,8.0,1.1875,1.3541666666666667,9.0,9,1,0,morning,0,True
test,trip-153845690786522404,IND335051AAA,IND335513AAA,2018-10-02 10:17:52.209172,2018-10-02 05:08:27.865502,thanos::sroute:147ddb06-42e6-4598-ae86-6cb08624fb6b,Carting,RaisingNgr_BisnolDPP_D (Rajasthan),Hanumangarh_DC (Rajasthan),2018-10-03 02:21:54.541550,964.0,84.58678416907053,237.0,99.0,110.4191,10,3.0,727.0,2.393939393939394,9.737373737373737,138.0,10,1,0,morning,0,True
test,trip-153845697229334993,IND421302AAG,IND110037AAM,2018-10-02 05:09:32.293618,2018-10-02 05:09:32.293618,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,Bhiwandi_Mankoli_HB (Maharashtra),Delhi_Airport_H (Delhi),2018-10-03 19:32:19.971090,2302.0,1113.9679435757982,2089.0,1005.0,1365.7026,51,20.0,213.0,2.0786069651741292,2.2905472636815922,1084.0,5,1,0,night,0,True
test,trip-153845737369808417,IND140301AAA,IND140901AAA,2018-10-02 08:28:16.486952,2018-10-02 05:16:13.698345,thanos::sroute:9815716d-e14b-4684-8965-863de57dd3f9,Carting,Chandigarh_Kharar_DC (Chandigarh),Chandigarh_Mullanpr_DC (Chandigarh),2018-10-02 09:15:53.850518,47.0,10.96363101300793,27.0,14.0,15.1932,2,4.0,20.0,1.9285714285714286,3.357142857142857,13.0,8,1,0,morning,0,True
test,trip-153845737369808417,IND140901AAA,IND160002AAC,2018-10-02 09:15:53.850518,2018-10-02 05:16:13.698345,thanos::sroute:9815716d-e14b-4684-8965-863de57dd3f9,Carting,Chandigarh_Mullanpr_DC (Chandigarh),Chandigarh_Mehmdpur_H (Punjab),2018-10-02 10:53:49.414349,97.0,41.51855972280055,60.0,47.0,57.0822,5,8.0,37.0,1.2765957446808511,2.0638297872340425,13.0,9,1,0,morning,0,True
test,trip-153845756365623759,IND411033AAA,IND000000ACB,2018-10-02 05:19:23.656505,2018-10-02 05:19:23.656505,thanos::sroute:d44a95bc-1d78-49aa-a987-ea5763aa2cbe,FTL,Pune_Tathawde_H (Maharashtra),Gurgaon_Bilaspur_HB (Haryana),2018-10-03 15:55:05.957615,2075.0,1122.0164813815738,1864.0,1015.0,1363.1712,52,5.0,211.0,1.8364532019704434,2.044334975369458,849.0,5,1,0,night,0,True
test,trip-153845770002543741,IND411033AAA,IND411036AAA,2018-10-02 05:21:40.025724,2018-10-02 05:21:40.025724,thanos::sroute:a35bdc5d-fa1e-4e69-8005-90dec13ad421,Carting,Pune_Tathawde_H (Maharashtra),Pune_Mundhawa_L (Maharashtra),2018-10-02 10:40:30.041224,318.0,22.244829386411386,128.0,29.0,26.2875,3,26.0,190.0,4.413793103448276,10.96551724137931,99.0,5,1,0,night,0,True
test,trip-153845782439747738,IND712310AAE,IND712124AAA,2018-10-02 05:23:44.397739,2018-10-02 05:23:44.397739,thanos::sroute:6f755c85-4bc8-45f0-8ad8-922cbbb26c3c,Carting,Kolkata_North_I_4 (West Bengal),Hooghly_DC (West Bengal),2018-10-02 08:18:14.290863,174.0,9.58944847415765,110.0,15.0,15.1093,2,50.0,64.0,7.333333333333333,11.6,95.0,5,1,0,night,0,True
test,trip-153845782439747738,IND712124AAA,IND712310AAE,2018-10-02 08:18:14.290863,2018-10-02 05:23:44.397739,thanos::sroute:6f755c85-4bc8-45f0-8ad8-922cbbb26c3c,Carting,Hooghly_DC (West Bengal),Kolkata_North_I_4 (West Bengal),2018-10-02 09:52:10.698785,93.0,10.29693847321932,51.0,13.0,13.9653,1,51.0,42.0,3.923076923076923,7.153846153846154,38.0,8,1,0,morning,0,True
test,trip-153845806915308175,IND421302AAG,IND400072AAB,2018-10-02 05:27:49.153372,2018-10-02 05:27:49.153372,thanos::sroute:c28206c1-76c3-4349-bef3-5f78fdb0005b,Carting,Bhiwandi_Mankoli_HB (Maharashtra),Mumbai Hub (Maharashtra),2018-10-02 08:23:32.870196,175.0,21.185604086124407,44.0,20.0,25.9653,3,2.0,131.0,2.2,8.75,24.0,5,1,0,night,0,True
test,trip-153845812136504840,IND462022AAA,IND462011AAA,2018-10-02 05:28:41.365346,2018-10-02 05:28:41.365346,thanos::sroute:fe700fcd-e808-4bf8-b14b-f1749983a7a8,Carting,Bhopal_Trnsport_H (Madhya Pradesh),Bhopal MP Nagar (Madhya Pradesh),2018-10-02 06:25:11.241370,56.0,10.516457717470708,32.0,13.0,14.1317,2,0.0,24.0,2.4615384615384617,4.3076923076923075,19.0,5,1,0,night,0,True
test,trip-153845812136504840,IND462042AAA,IND462022AAA,2018-10-02 06:38:32.571634,2018-10-02 05:28:41.365346,thanos::sroute:fe700fcd-e808-4bf8-b14b-f1749983a7a8,Carting,Bhopal_Kolar Mandakni (Madhya Pradesh),Bhopal_Trnsport_H (Madhya Pradesh),2018-10-02 09:59:46.101353,201.0,14.021996253818727,183.0,20.0,19.417,2,20.0,18.0,9.15,10.05,163.0,6,1,0,morning,0,True
test,trip-153845825484545486,IND712311AAA,IND751002AAB,2018-10-02 05:30:54.845858,2018-10-02 05:30:54.845858,thanos::sroute:25dd334d-e30d-4cfa-b6e8-192bcfe84fcc,FTL,Kolkata_Dankuni_HB (West Bengal),Bhubaneshwar_Hub (Orissa),2018-10-02 17:43:51.859739,732.0,365.84727546465854,584.0,309.0,432.6449,17,21.0,148.0,1.889967637540453,2.3689320388349513,275.0,5,1,0,night,0,True
test,trip-153845825484545486,IND751002AAB,IND562132AAA,2018-10-02 17:43:51.859739,2018-10-02 05:30:54.845858,thanos::sroute:25dd334d-e30d-4cfa-b6e8-192bcfe84fcc,FTL,Bhubaneshwar_Hub (Orissa),Bangalore_Nelmngla_H (Karnataka),2018-10-04 06:40:57.994420,2217.0,1200.0729939149317,2157.0,1056.0,1421.6751000000002,55,12.0,60.0,2.0426136363636362,2.0994318181818183,1101.0,17,1,0,afternoon,0,True
test,trip-153845828315866272,IND562132AAA,IND560058AAD,2018-10-02 05:31:23.158925,2018-10-02 05:31:23.158925,thanos::sroute:6596f7bd-9c5a-4679-827a-c786765e859d,Carting,Bangalore_Nelmngla_H (Karnataka),Bengaluru_Peenya_L (Karnataka),2018-10-02 07:45:56.270349,134.0,10.280007057216572,26.0,20.0,15.8625,2,0.0,108.0,1.3,6.7,6.0,5,1,0,night,0,True
test,trip-153845833086206638,IND462001AAA,IND462022AAA,2018-10-02 07:20:27.565809,2018-10-02 05:32:10.862354,thanos::sroute:30b40006-4513-46a6-aba1-1536c0b7690a,Carting,Bhopal_Old City (Madhya Pradesh),Bhopal_Trnsport_H (Madhya Pradesh),2018-10-02 09:34:08.584546,133.0,14.29616987871793,128.0,15.0,15.77,2,30.0,5.0,8.533333333333333,8.866666666666667,113.0,7,1,0,morning,0,True
test,trip-153845845998997831,IND723130AAA,IND723131AAA,2018-10-02 05:34:19.990305,2018-10-02 05:34:19.990305,thanos::sroute:3990c6f5-953b-45ed-9654-dd2c1375341e,FTL,Hura_Central_D_1 (West Bengal),Manbazar_Central_DPP_1 (West Bengal),2018-10-02 06:53:10.139456,78.0,26.99335450910045,43.0,48.0,32.8813,2,6.0,35.0,0.8958333333333334,1.625,0.0,5,1,0,night,0,True
test,trip-153845845998997831,IND723131AAA,IND722140AAA,2018-10-02 06:53:10.139456,2018-10-02 05:34:19.990305,thanos::sroute:3990c6f5-953b-45ed-9654-dd2c1375341e,FTL,Manbazar_Central_DPP_1 (West Bengal),Khatra_KoralDPP_D (West Bengal),2018-10-02 07:48:18.749792,55.0,21.450195981514234,36.0,32.0,34.5114,1,36.0,19.0,1.125,1.71875,4.0,6,1,0,morning,0,True
test,trip-153845845998997831,IND722140AAA,IND722151AAA,2018-10-02 07:48:18.749792,2018-10-02 05:34:19.990305,thanos::sroute:3990c6f5-953b-45ed-9654-dd2c1375341e,FTL,Khatra_KoralDPP_D (West Bengal),Simlapal_Central_D_1 (West Bengal),2018-10-02 08:51:18.643210,62.0,23.048451591063422,36.0,43.0,46.6599,2,0.0,26.0,0.8372093023255814,1.441860465116279,0.0,7,1,0,morning,0,True
test,trip-153845845998997831,IND722151AAA,IND723130AAA,2018-10-02 08:51:18.643210,2018-10-02 05:34:19.990305,thanos::sroute:3990c6f5-953b-45ed-9654-dd2c1375341e,FTL,Simlapal_Central_D_1 (West Bengal),Hura_Central_D_1 (West Bengal),2018-10-03 04:33:22.456153,1182.0,59.87889509273933,1166.0,70.0,89.135,1,1166.0,16.0,16.65714285714286,16.885714285714286,1096.0,8,1,0,morning,0,True
test,trip-153845846887334994,IND515004AAA,IND501359AAE,2018-10-02 15:32:17.769605,2018-10-02 05:34:28.873625,thanos::sroute:14058670-577e-4371-a06f-fde230fe48aa,FTL,Anantapur_KamaStrt_I (Andhra Pradesh),Hyderabad_Shamshbd_H (Telangana),2018-10-02 23:34:44.525501,482.0,296.25307236229736,430.0,243.0,338.6062,14,10.0,52.0,1.7695473251028806,1.9835390946502058,187.0,15,1,0,afternoon,0,True
test,trip-153845884727258790,IND382430AAB,IND380005AAA,2018-10-02 05:40:47.272819,2018-10-02 05:40:47.272819,thanos::sroute:fe14dda1-e713-451e-9bd3-d27c920936a1,Carting,Ahmedabad_East_H_1 (Gujarat),Amd_Chandkheda_Dc (Gujarat),2018-10-02 07:07:36.107648,86.0,22.94650117367349,58.0,25.0,29.8944,3,10.0,28.0,2.32,3.44,33.0,5,1,0,night,0,True
test,trip-153845884727258790,IND382421AAA,IND382430AAB,2018-10-02 07:47:12.887061,2018-10-02 05:40:47.272819,thanos::sroute:fe14dda1-e713-451e-9bd3-d27c920936a1,Carting,Gandhinagar_DC (Gujarat),Ahmedabad_East_H_1 (Gujarat),2018-10-02 09:26:05.182934,98.0,31.612958786981967,58.0,31.0,37.6003,4,5.0,40.0,1.8709677419354838,3.161290322580645,27.0,7,1,0,morning,0,True
test,trip-153845894614713072,IND121004AAB,IND110037AAM,2018-10-02 05:42:26.147392,2018-10-02 05:42:26.147392,thanos::sroute:e6b9fc3a-fa8e-4924-80ee-003e7b9a7ac8,Carting,FBD_Balabhgarh_DPC (Haryana),Delhi_Airport_H (Delhi),2018-10-02 06:59:05.268277,76.0,19.449250468170373,47.0,24.0,27.6367,3,6.0,29.0,1.9583333333333333,3.1666666666666665,23.0,5,1,0,night,0,True
test,trip-153845896761179410,IND000000ACB,IND562132AAA,2018-10-02 05:42:47.612101,2018-10-02 05:42:47.612101,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,Gurgaon_Bilaspur_HB (Haryana),Bangalore_Nelmngla_H (Karnataka),2018-10-04 05:39:10.304559,2876.0,1688.6597792858138,2676.0,1533.0,2085.7266,77,0.0,200.0,1.74559686888454,1.8760600130463143,1143.0,5,1,0,night,0,True
test,trip-153845910196448745,IND560048AAB,IND562132AAA,2018-10-02 05:45:01.964746,2018-10-02 05:45:01.964746,thanos::sroute:00435307-de7f-4439-bd6a-5a2a9a3cd8bf,Carting,Bengaluru_Hoodi_IP (Karnataka),Bangalore_Nelmngla_H (Karnataka),2018-10-02 07:29:49.812476,104.0,29.127790068187867,81.0,45.0,35.8841,4,6.0,23.0,1.8,2.311111111111111,36.0,5,1,0,night,0,True
