source_center,destination_center,observation_count,trip_count,route_type_count,median_osrm_time_min,median_osrm_distance_km,median_actual_movement_min,median_actual_elapsed_min,median_movement_delay_ratio,mean_movement_delay_ratio,median_excess_min,total_excess_min,breach_rate,chronic_delay,sla_breach_contribution_pct,corridor_priority_score,recommended_intervention
IND202001AAB,IND205001AAB,8,8,1,104.0,136.7223,264.5,336.0,2.543269230769231,2.607216206123973,160.5,1334.0,1.0,True,0.04446173511921303,75.67783094098883,Audit departure window and facility handoff
IND521225AAB,IND507002AAA,14,14,1,115.0,154.21025,208.0,377.0,1.8008620689655173,2.0453189758504204,92.5,1683.0,1.0,True,0.0778080364586228,75.67085326953747,Audit departure window and facility handoff
IND560099AAB,IND683511AAA,14,14,1,432.0,472.08050000000003,710.0,787.5,1.6381190659481653,1.6434823123290578,276.5,3892.0,1.0,True,0.0778080364586228,75.65988835725676,Audit departure window and facility handoff
IND532001AAB,IND532421AAA,13,13,1,19.0,27.6699,56.0,72.0,3.0,2.666107576633892,36.0,418.0,1.0,True,0.07225031956872117,75.63995215311004,Audit departure window and facility handoff
IND786001AAB,IND786171AAA,8,8,1,53.0,73.9967,156.0,224.5,3.0847371967654986,3.100749174541577,106.0,881.0,1.0,True,0.04446173511921303,75.63397129186603,Audit departure window and facility handoff
IND400701AAB,IND421302AAG,13,13,1,20.0,22.4581,49.0,187.0,2.45,3.234724099429982,29.0,563.0,1.0,True,0.07225031956872117,75.59908293460924,Audit departure window and facility handoff
IND609001AAA,IND614018AAA,12,12,1,59.0,71.81790000000001,129.0,159.5,2.1880479251899474,2.2573356233444732,69.5,895.0,1.0,True,0.06669260267881955,75.58014354066984,Audit departure window and facility handoff
IND000000ACB,IND110064AAA,38,38,1,58.0,55.842,97.0,201.5,1.6083634342873019,1.8471731542056478,36.5,1860.0,0.8947368421052632,True,0.18896237425665535,75.54027113237639,Assess parallel route and capacity relief
IND302020AAA,IND302014AAB,13,13,1,11.0,12.5845,26.0,49.0,2.888888888888889,3.9263791763791764,17.0,433.0,1.0,True,0.07225031956872117,75.52232854864434,Audit departure window and facility handoff
IND243503AAB,IND244901AAB,7,7,1,66.0,93.9184,183.0,566.0,2.772727272727273,3.7907217160948505,117.0,1291.0,1.0,True,0.0389040182293114,75.50837320574163,Audit departure window and facility handoff
IND413002AAA,IND501359AAE,11,11,1,269.0,352.0917,515.0,616.0,1.9144981412639406,1.936058711859078,246.0,2774.0,1.0,True,0.06113488578891791,75.48444976076554,Audit departure window and facility handoff
IND788026AAC,IND788151AAA,13,13,1,22.0,29.8793,56.0,349.0,2.5454545454545454,2.7865431669779497,34.0,527.0,1.0,True,0.07225031956872117,75.46052631578948,Audit departure window and facility handoff
IND600056AAB,IND600044AAE,26,26,1,35.0,35.9044,66.5,191.0,1.9003267973856208,1.9603503358618448,31.5,877.0,1.0,True,0.14450063913744235,75.42364433811802,Assess parallel route and capacity relief
IND160002AAC,IND143001AAA,11,11,1,177.0,247.0728,354.0,792.0,1.9830508474576272,2.0023943198956893,177.0,1961.0,1.0,True,0.06113488578891791,75.39174641148327,Audit departure window and facility handoff
IND110044AAB,IND131028AAB,28,28,1,53.0,43.7872,93.0,201.0,1.7396925227113906,1.8221008267038472,39.5,1225.0,1.0,True,0.1556160729172456,75.3847687400319,Assess parallel route and capacity relief
IND122004AAA,IND122413AAE,32,32,1,35.0,36.35185,63.0,117.0,1.8,1.945160761888703,28.0,1055.0,1.0,True,0.17784694047685212,75.37679425837321,Assess parallel route and capacity relief
IND302014AAA,IND301001AAB,14,14,1,117.0,146.0325,214.0,294.0,1.8212733594089525,1.8816507458383553,96.5,1442.0,1.0,True,0.0778080364586228,75.33094098883572,Audit departure window and facility handoff
IND580028AAA,IND580002AAA,5,5,1,21.0,26.6246,72.0,850.0,3.4285714285714284,14.67186147186147,51.0,1497.0,1.0,True,0.02778858444950814,75.31798245614036,Audit departure window and facility handoff
IND796321AAB,IND796009AAA,3,3,1,131.0,185.792,525.0,574.0,4.046875,7.687361448454006,394.0,2633.0,1.0,False,0.016673150669704886,75.31299840510367,Monitor; current evidence does not justify capital action
IND571114AAA,IND570020AAA,6,6,1,52.0,56.81395,213.0,438.5,4.13499245852187,4.138120775375677,161.5,987.0,1.0,True,0.03334630133940977,75.2671451355662,Audit departure window and facility handoff
IND221010AAB,IND233001AAA,3,3,1,56.0,78.735,628.0,761.0,11.214285714285714,10.690255731922399,572.0,1613.0,1.0,False,0.016673150669704886,75.25817384370015,Monitor; current evidence does not justify capital action
IND600008AAC,IND600056AAB,11,11,1,37.0,44.6605,91.0,119.0,2.3947368421052633,2.974025460867566,53.0,811.0,1.0,True,0.06113488578891791,75.25518341307816,Audit departure window and facility handoff
IND209304AAA,IND209101AAA,11,11,1,15.0,22.2124,65.0,142.0,2.6666666666666665,4.325889356121914,30.0,618.0,0.8181818181818182,True,0.05001945200911465,75.17244816586923,Audit departure window and facility handoff
IND400064AAB,IND400072AAD,12,12,1,14.0,13.5084,47.5,89.5,3.280952380952381,3.509859584859585,33.0,419.0,1.0,True,0.06669260267881955,75.16945773524722,Audit departure window and facility handoff
IND515401AAB,IND515801AAA,14,14,1,22.0,30.637700000000002,51.5,68.5,2.3861283643892337,2.7273269548093837,29.0,524.0,1.0,True,0.0778080364586228,75.14852472089314,Audit departure window and facility handoff
IND712310AAE,IND711303AAA,12,12,1,40.5,54.45455,92.0,150.5,2.271062271062271,2.533126290956843,51.5,736.0,1.0,True,0.06669260267881955,75.13855661881979,Audit departure window and facility handoff
IND560058AAD,IND562132AAA,27,27,1,23.0,15.1598,40.0,268.0,1.7083333333333333,3.0395704242081054,17.0,1312.0,0.9629629629629629,True,0.14450063913744235,75.08373205741627,Assess parallel route and capacity relief
IND606201AAC,IND605601AAA,12,12,1,81.0,102.5459,167.5,175.5,2.067901234567901,2.0422532527359007,86.5,1015.0,1.0,True,0.06669260267881955,74.94218500797449,Audit departure window and facility handoff
IND110030AAD,IND000000ACB,7,7,1,47.0,45.9485,146.0,206.0,3.106382978723404,3.932888677254083,99.0,979.0,1.0,True,0.0389040182293114,74.93022328548645,Audit departure window and facility handoff
IND841424AAA,IND841428AAA,6,6,1,69.0,97.31190000000001,244.0,286.0,3.5727882327492972,3.540204773235273,175.0,1049.0,1.0,True,0.03334630133940977,74.92523923444976,Audit departure window and facility handoff
IND560067AAC,IND562114AAA,17,17,1,10.0,12.6328,27.0,55.0,2.7777777777777777,3.099405822935235,16.0,356.0,1.0,True,0.09448118712832768,74.89334130781499,Assess parallel route and capacity relief
IND713205AAB,IND722143AAB,8,8,1,25.0,32.3291,94.5,177.0,3.7800000000000002,4.349847020933978,69.5,677.0,1.0,True,0.04446173511921303,74.8365231259968,Audit departure window and facility handoff
IND263153AAB,IND131028AAB,10,10,1,228.0,274.06719999999996,456.0,607.0,2.0087719298245617,1.9814517552805289,229.0,2242.0,1.0,True,0.05557716889901628,74.81459330143541,Audit departure window and facility handoff
IND712311AAA,IND000000ACB,9,9,1,1055.0,1435.2395,2040.0,2249.0,1.9299905392620624,2.0321070952702858,983.0,9800.0,1.0,True,0.05001945200911465,74.78269537480064,Audit departure window and facility handoff
IND517583AAA,IND516101AAA,13,13,1,48.0,68.3377,103.0,117.0,2.152173913043478,2.18143427263455,55.0,729.0,1.0,True,0.07225031956872117,74.77970494417863,Audit departure window and facility handoff
IND834002AAB,IND832109AAB,9,9,1,87.0,120.1571,202.0,340.0,2.4022988505747125,2.374458299936073,119.0,1073.0,1.0,True,0.05001945200911465,74.73285486443382,Audit departure window and facility handoff
IND574221AAA,IND562132AAA,6,6,1,215.0,280.82995,553.0,567.0,2.5841904138006333,2.5744404044706575,339.0,2031.0,1.0,True,0.03334630133940977,74.71690590111642,Audit departure window and facility handoff
IND248001AAD,IND131028AAB,9,9,2,212.0,245.4964,449.0,1202.0,2.0787037037037037,2.2237549187793655,233.0,2346.0,1.0,True,0.05001945200911465,74.70693779904305,Evaluate FTL/Carting shift on supported corridor
IND283122AAB,IND282005AAA,3,3,1,22.0,27.7435,401.0,1262.0,16.708333333333332,23.147366522366525,377.0,1448.0,1.0,False,0.016673150669704886,74.66606858054227,Monitor; current evidence does not justify capital action
IND713148AAA,IND713128AAB,10,10,1,35.0,40.93835,97.0,114.5,2.7043650793650795,2.922796451914099,61.0,678.0,1.0,True,0.05557716889901628,74.66307814992025,Audit departure window and facility handoff
IND410401AAA,IND421302AAG,9,9,1,67.0,84.9857,166.0,205.0,2.4776119402985075,2.617039452596959,99.0,994.0,1.0,True,0.05001945200911465,74.63516746411484,Audit departure window and facility handoff
IND000000AEL,IND000000ACB,15,15,1,58.0,63.1451,108.0,287.0,1.8305084745762712,2.216080811809379,49.0,1069.0,1.0,True,0.08336575334852443,74.60526315789473,Assess parallel route and capacity relief
IND416602AAC,IND411033AAA,7,7,1,292.0,357.5046,655.0,705.0,2.243150684931507,2.4285961063269252,363.0,2919.0,1.0,True,0.0389040182293114,74.59928229665073,Audit departure window and facility handoff
IND411033AAA,IND411021AAA,23,23,1,13.0,11.2067,25.0,84.0,1.9230769230769231,3.754375696767001,12.0,790.0,0.7391304347826086,True,0.09448118712832768,74.58433014354067,Assess parallel route and capacity relief
IND600056AAB,IND560099AAB,13,13,1,235.0,313.4672,404.0,535.0,1.7191489361702128,1.766254825162148,169.0,2352.0,1.0,True,0.07225031956872117,74.5255183413078,Audit departure window and facility handoff
IND785634AAA,IND785001AAA,3,3,1,16.0,19.7611,468.0,832.0,31.2,31.108333333333334,453.0,1415.0,1.0,False,0.016673150669704886,74.52252791068581,Monitor; current evidence does not justify capital action
IND632006AAA,IND600056AAB,17,17,1,83.0,105.9961,148.0,190.0,1.783132530120482,1.823631205837218,65.0,1156.0,1.0,True,0.09448118712832768,74.51854066985646,Assess parallel route and capacity relief
IND501359AAE,IND751002AAB,8,8,1,735.0,1037.9544,1487.5,1674.5,2.026566757493188,2.068456870342368,753.5,6284.0,1.0,True,0.04446173511921303,74.47767145135566,Audit departure window and facility handoff
IND224001AAA,IND224141AAB,10,10,1,25.5,35.21725,77.5,108.5,3.037962962962963,3.2455586294154513,50.5,561.0,1.0,True,0.05557716889901628,74.46471291866028,Audit departure window and facility handoff
IND508207AAB,IND521225AAB,10,10,1,117.0,154.89954999999998,249.5,257.5,2.12346081413878,2.148478922207736,132.0,1347.0,1.0,True,0.05557716889901628,74.45374800637958,Audit departure window and facility handoff
IND160002AAC,IND131028AAB,12,12,1,129.5,182.03404999999998,249.0,385.5,1.9154387833599622,1.9255024686071343,119.0,1445.0,1.0,True,0.06669260267881955,74.42185007974483,Audit departure window and facility handoff
IND515004AAA,IND501359AAE,13,13,1,244.0,339.1598,419.0,489.0,1.7172131147540983,1.7379137900801362,175.0,2334.0,1.0,True,0.07225031956872117,74.41188197767144,Audit departure window and facility handoff
IND614809AAA,IND610001AAA,12,12,1,44.0,55.20655000000001,99.0,119.0,2.2523784355179703,2.3234280792420328,54.5,697.0,1.0,True,0.06669260267881955,74.36702551834131,Audit departure window and facility handoff
IND854326AAB,IND854105AAB,11,11,1,20.0,29.4944,53.0,219.0,2.65,3.6045454545454545,33.0,573.0,1.0,True,0.06113488578891791,74.34509569377991,Audit departure window and facility handoff
IND452001AAC,IND425201AAA,5,5,1,17.0,23.2094,40.0,1055.0,2.6666666666666665,27.255555555555553,25.0,2356.0,1.0,True,0.02778858444950814,74.3201754385965,Audit departure window and facility handoff
IND629179AAA,IND627005AAA,11,11,1,95.0,109.6053,196.0,230.0,2.0416666666666665,2.1702895781189118,100.0,1216.0,1.0,True,0.06113488578891791,74.18361244019138,Audit departure window and facility handoff
IND560083AAB,IND562132AAA,24,24,1,44.0,41.5286,74.0,231.5,1.7093023255813953,2.0959566596194503,30.5,1156.0,0.9583333333333334,True,0.12782748846773745,74.14374003189792,Assess parallel route and capacity relief
IND000000ACB,IND110037AAK,26,26,1,38.0,38.93395,69.5,200.0,1.8053306342780027,1.9304501259164535,31.0,935.0,1.0,True,0.14450063913744235,74.14074960127591,Assess parallel route and capacity relief
IND683511AAA,IND562132AAA,8,8,1,426.0,483.7042,881.5,995.0,2.062069097594607,2.046083183514549,454.0,3569.0,1.0,True,0.04446173511921303,74.12280701754386,Audit departure window and facility handoff
IND501359AAE,IND500080AAB,17,17,1,24.0,29.0442,46.0,163.0,2.0,2.6782389354263096,23.0,680.0,1.0,True,0.09448118712832768,74.09190590111643,Assess parallel route and capacity relief
IND505122AAA,IND506002AAA,9,9,1,40.0,48.6676,102.0,741.0,2.5365853658536586,3.4167634533488194,62.0,877.0,1.0,True,0.05001945200911465,74.06000797448166,Audit departure window and facility handoff
IND474003AAA,IND000000ACB,14,14,1,261.5,316.83265,421.0,529.5,1.6068702290076335,1.6936934986584156,159.0,2538.0,1.0,True,0.0778080364586228,74.05701754385964,Audit departure window and facility handoff
IND457226AAA,IND382430AAB,11,11,1,294.0,392.2107,538.0,612.0,1.8299319727891157,1.8377714780606405,244.0,2709.0,1.0,True,0.06113488578891791,74.04106858054227,Audit departure window and facility handoff
IND431515AAA,IND431517AAB,13,13,1,15.0,21.5479,44.0,74.0,2.933333333333333,2.9316849816849815,29.0,378.0,1.0,True,0.07225031956872117,74.04007177033493,Audit departure window and facility handoff
IND562132AAA,IND560083AAB,39,39,1,39.0,41.8985,62.0,279.0,1.5384615384615385,2.032782078182987,21.0,1605.0,0.9743589743589743,True,0.21119324181626187,74.03409090909092,Assess parallel route and capacity relief
IND788806AAA,IND788026AAC,9,9,1,16.0,23.4921,63.0,163.0,3.75,4.747086056644879,46.0,538.0,1.0,True,0.05001945200911465,74.00119617224881,Audit departure window and facility handoff
IND518501AAA,IND518124AAA,11,11,1,28.0,37.8372,76.0,96.0,2.7857142857142856,2.703815660712212,49.0,520.0,1.0,True,0.06113488578891791,73.99322169059012,Audit departure window and facility handoff
IND302014AAB,IND302023AAA,12,12,1,23.0,25.622549999999997,60.0,90.0,2.694508009153318,2.734421538447568,37.0,467.0,1.0,True,0.06669260267881955,73.98624401913875,Audit departure window and facility handoff
IND517501AAB,IND517644AAA,12,12,1,32.0,39.274750000000004,77.0,102.0,2.447619047619048,2.4247681006664643,44.5,552.0,1.0,True,0.06669260267881955,73.94437799043064,Audit departure window and facility handoff
IND000000ACB,IND302022AAD,14,14,1,169.0,221.76344999999998,286.5,416.0,1.6902540898016012,1.7435860823442157,117.0,1757.0,1.0,True,0.0778080364586228,73.93341307814991,Audit departure window and facility handoff
IND302014AAB,IND302004AAA,20,20,1,16.5,19.3843,37.0,64.5,2.2481617647058822,2.3313687404786476,20.5,455.0,0.95,True,0.10559662090813093,73.89354066985645,Assess parallel route and capacity relief
IND000000ABD,IND562132AAA,12,12,1,370.0,443.66679999999997,630.5,725.0,1.704054054054054,1.7562629383971589,260.5,3364.0,1.0,True,0.06669260267881955,73.85765550239233,Audit departure window and facility handoff
IND600056AAB,IND562132AAA,11,11,1,250.0,322.453,461.0,720.0,1.8473895582329318,1.8567011079449998,211.0,2355.0,1.0,True,0.06113488578891791,73.85167464114834,Audit departure window and facility handoff
IND160002AAC,IND144001AAB,9,9,1,118.0,167.2044,245.0,574.0,2.1621621621621623,2.3712736867724473,129.0,1432.0,1.0,True,0.05001945200911465,73.82775119617224,Audit departure window and facility handoff
IND581325AAA,IND580028AAA,14,14,1,68.0,77.76525000000001,132.5,183.5,1.9196504688832055,1.981540722333315,63.5,928.0,1.0,True,0.0778080364586228,73.79585326953747,Audit departure window and facility handoff
IND110085AAB,IND000000ACB,7,7,1,64.0,67.5514,170.0,194.0,2.6984126984126986,3.4129268229210625,107.0,1064.0,1.0,True,0.0389040182293114,73.78090111642744,Audit departure window and facility handoff
IND834002AAB,IND000000ACB,8,8,1,853.0,1162.63,1696.0,1852.0,1.988838757437159,1.9961684476908665,843.0,6796.0,1.0,True,0.04446173511921303,73.75996810207337,Audit departure window and facility handoff
IND610001AAA,IND605010AAB,10,10,1,126.0,149.45915000000002,261.0,276.5,2.071428571428571,2.061458987473894,135.0,1340.0,1.0,True,0.05557716889901628,73.64832535885166,Audit departure window and facility handoff
IND000000ACB,IND834002AAB,9,9,1,851.0,1192.9206,1608.0,1749.0,1.8895417156286722,1.9212237532009877,757.0,7054.0,1.0,True,0.05001945200911465,73.62838915470495,Audit departure window and facility handoff
IND821115AAB,IND000000ACB,7,7,1,647.0,870.3398000000001,1348.0,1445.0,2.0834621329211744,2.1643713271417844,701.0,5280.0,1.0,True,0.0389040182293114,73.61842105263158,Audit departure window and facility handoff
IND000000AFT,IND410209AAA,22,22,1,14.5,17.88745,31.5,56.0,2.2583333333333333,2.322276726896292,17.5,425.0,1.0,True,0.12226977157783582,73.54864433811802,Assess parallel route and capacity relief
IND803116AAA,IND803108AAB,13,13,1,33.0,40.590900000000005,78.0,100.0,2.2285714285714286,2.3256723668488375,43.0,579.0,1.0,True,0.07225031956872117,73.53269537480064,Audit departure window and facility handoff
IND209304AAA,IND110037AAM,4,4,1,347.5,476.6649,957.5,1066.5,2.7606646455610226,2.733887539106386,610.0,2407.0,1.0,False,0.022230867559606515,73.48086124401914,Monitor; current evidence does not justify capital action
IND518002AAA,IND501359AAE,12,12,1,143.5,199.60555,265.0,349.5,1.84375,1.8683021180586359,121.5,1492.0,1.0,True,0.06669260267881955,73.42304625199361,Audit departure window and facility handoff
IND211011AAA,IND212501AAA,8,8,1,21.0,30.671599999999998,82.0,108.5,3.904761904761905,4.203595317725752,61.0,567.0,1.0,True,0.04446173511921303,73.42204944178629,Audit departure window and facility handoff
IND825409AAA,IND000000ACB,8,8,1,773.0,1051.5256,1527.0,1569.5,1.979261101123973,1.9778532944654075,755.5,6046.0,1.0,True,0.04446173511921303,73.40311004784688,Audit departure window and facility handoff
IND000000ACT,IND131028AAB,32,32,1,56.0,43.56815,91.5,194.0,1.604064039408867,1.678626411883157,34.5,1240.0,0.9375,True,0.16673150669704886,73.29844497607655,Assess parallel route and capacity relief
IND151001AAA,IND160002AAC,15,15,1,159.0,203.4229,254.0,375.0,1.5875,1.7299488496138842,94.0,1742.0,1.0,True,0.08336575334852443,73.24860446570973,Assess parallel route and capacity relief
IND606801AAB,IND632006AAA,9,9,1,55.0,64.5543,134.0,150.0,2.576923076923077,2.5341422669685008,82.0,753.0,1.0,True,0.05001945200911465,73.23365231259969,Audit departure window and facility handoff
IND781018AAB,IND712311AAA,3,3,1,689.0,954.6646,1955.0,2275.0,2.8415697674418605,2.757638309615789,1267.0,3635.0,1.0,False,0.016673150669704886,73.2097288676236,Monitor; current evidence does not justify capital action
IND424304AAC,IND424006AAA,2,2,1,41.5,56.7526,926.0,939.5,22.313662790697673,22.313662790697673,884.5,1769.0,1.0,False,0.011115433779803258,73.19178628389156,Monitor; current evidence does not justify capital action
IND342902A1B,IND302014AAA,6,6,1,185.0,244.0446,464.5,538.0,2.4972539384304087,2.474473025406323,278.5,1640.0,1.0,True,0.03334630133940977,73.19178628389156,Audit departure window and facility handoff
IND501359AAE,IND523002AAA,12,12,1,273.0,363.46555,465.0,636.0,1.7158244481664555,1.7181659216171894,194.0,2356.0,1.0,True,0.06669260267881955,73.15091706539076,Audit departure window and facility handoff
IND756100AAC,IND758034AAA,8,8,1,173.5,236.20215000000002,374.0,415.5,2.138121546961326,2.289250285822886,199.0,1789.0,1.0,True,0.04446173511921303,73.14194577352472,Audit departure window and facility handoff
IND201301AAF,IND203205AAA,13,13,1,45.0,45.0338,98.0,142.0,2.0851063829787235,2.135049060303454,51.0,667.0,1.0,True,0.07225031956872117,73.09808612440192,Audit departure window and facility handoff
IND382721AAA,IND382430AAB,9,9,1,41.0,43.8054,112.0,128.0,2.763157894736842,2.7724426111139846,71.0,642.0,1.0,True,0.05001945200911465,73.04126794258374,Audit departure window and facility handoff
IND700028AAB,IND712311AAA,8,8,1,18.0,22.7504,65.5,154.0,3.7074303405572757,4.905121259029928,48.0,563.0,1.0,True,0.04446173511921303,73.03129984051036,Audit departure window and facility handoff
IND501359AAE,IND585104AAA,14,14,1,168.0,217.3965,280.5,509.0,1.6646942800788955,1.659639962174857,112.0,1553.0,1.0,True,0.0778080364586228,73.01634768740031,Audit departure window and facility handoff
IND516101AAA,IND516115AAA,12,12,1,26.0,36.4729,64.0,81.0,2.511904761904762,2.579345238095238,38.0,478.0,1.0,True,0.06669260267881955,72.95753588516747,Audit departure window and facility handoff
IND362265AAA,IND362720AAA,11,11,1,35.0,48.0922,87.0,103.0,2.4444444444444446,2.552182009167303,52.0,591.0,1.0,True,0.06113488578891791,72.94158692185009,Audit departure window and facility handoff
IND600044AAD,IND603001AAA,10,10,1,30.0,38.2886,84.5,171.0,2.8632183908045974,2.763207267334075,55.0,526.0,1.0,True,0.05557716889901628,72.91566985645933,Audit departure window and facility handoff
IND562132AAA,IND462022AAA,7,7,1,1031.0,1393.8468,2067.0,2239.0,2.0048496605237633,2.0498167010922748,1036.0,7580.0,1.0,True,0.0389040182293114,72.84888357256779,Audit departure window and facility handoff
IND723130AAA,IND723101AAA,14,14,1,21.0,30.5855,49.0,73.5,2.333333333333333,2.473098330241187,28.0,443.0,1.0,True,0.0778080364586228,72.84788676236045,Audit departure window and facility handoff
IND248197AAA,IND248122AAB,9,9,1,46.0,45.9393,122.0,140.0,2.6774193548387095,2.642823348537421,72.0,668.0,1.0,True,0.05001945200911465,72.83492822966508,Audit departure window and facility handoff
IND411033AAA,IND562132AAA,10,10,1,615.0,840.75135,1102.0,1468.5,1.7863293210854185,1.8627400654017834,484.0,5312.0,1.0,True,0.05557716889901628,72.83094098883572,Audit departure window and facility handoff
IND160002AAC,IND151001AAA,13,13,1,158.0,204.071,274.0,824.0,1.725609756097561,1.7189782092799484,117.0,1498.0,1.0,True,0.07225031956872117,72.7950558213716,Audit departure window and facility handoff
IND462022AAA,IND842003AAB,5,5,1,217.0,289.0962,563.0,850.0,2.5990783410138247,2.614383853899983,347.0,1750.0,1.0,True,0.02778858444950814,72.73724082934608,Audit departure window and facility handoff
IND313001AAB,IND327001AAB,4,4,1,151.0,212.76280000000003,510.0,686.5,3.377483443708609,3.1031936214708957,359.0,1273.0,1.0,False,0.022230867559606515,72.7292663476874,Monitor; current evidence does not justify capital action
IND431136AAC,IND431122AAA,9,9,1,98.0,137.81779999999998,218.0,382.0,2.2244897959183674,2.2023981309695597,120.0,1064.0,1.0,True,0.05001945200911465,72.68241626794259,Audit departure window and facility handoff
IND632006AAA,IND632402AAA,8,8,1,21.5,23.6773,62.0,357.5,2.9523809523809526,4.643262987012987,41.0,657.0,1.0,True,0.04446173511921303,72.68141945773525,Audit departure window and facility handoff
IND421302AAR,IND421301AAA,10,10,1,10.0,12.847199999999999,45.0,111.0,4.331818181818182,4.910101010101011,35.0,388.0,1.0,True,0.05557716889901628,72.67743221690588,Audit departure window and facility handoff
IND385535AAA,IND384205AAA,12,12,1,79.5,92.2555,157.5,319.5,1.9809335443037974,1.9842386678041535,78.0,941.0,1.0,True,0.06669260267881955,72.58572567783094,Audit departure window and facility handoff
IND110037AAM,IND110085AAB,14,14,1,24.5,22.31185,49.5,215.0,2.0384615384615383,2.662099535314823,25.0,615.0,1.0,True,0.0778080364586228,72.5737639553429,Audit departure window and facility handoff
IND562132AAA,IND600056AAB,9,9,1,242.0,320.11920000000003,484.0,723.0,1.9877049180327868,1.9611811633163587,241.0,2097.0,1.0,True,0.05001945200911465,72.5598086124402,Audit departure window and facility handoff
IND181201AAB,IND181152AAB,6,6,1,25.0,32.6452,131.0,232.5,5.180602006688963,5.321554284416603,106.0,651.0,1.0,True,0.03334630133940977,72.50099681020734,Audit departure window and facility handoff
IND560043AAC,IND560099AAB,17,17,1,34.0,29.9587,66.0,95.0,2.0357142857142856,1.9730457981643696,34.0,543.0,0.8235294117647058,True,0.0778080364586228,72.49999999999999,Assess parallel route and capacity relief
IND411033AAA,IND416012AAA,13,13,1,220.0,249.2718,360.0,630.0,1.6363636363636365,1.6996092143150965,140.0,2005.0,1.0,True,0.07225031956872117,72.48803827751196,Audit departure window and facility handoff
IND176048AAA,IND175015AAA,11,11,1,95.0,78.5847,188.0,196.0,2.021505376344086,1.978297385256344,95.0,1016.0,1.0,True,0.06113488578891791,72.46810207336523,Audit departure window and facility handoff
IND631102AAA,IND600056AAB,12,12,1,62.0,76.02340000000001,128.5,153.5,2.0707196029776673,1.9953050210850316,66.5,741.0,1.0,True,0.06669260267881955,72.46012759170655,Audit departure window and facility handoff
IND560300AAA,IND560078AAC,9,9,1,41.0,40.0796,112.0,162.0,2.6666666666666665,2.775304921646385,70.0,650.0,1.0,True,0.05001945200911465,72.4481658692185,Audit departure window and facility handoff
IND562132AAA,IND416012AAA,12,12,1,437.5,598.3882,708.0,1060.0,1.6183087259542543,1.6316835116814625,270.5,3317.0,1.0,True,0.06669260267881955,72.43620414673046,Audit departure window and facility handoff
IND246763AAA,IND246761AAA,11,11,1,31.0,43.7156,77.0,89.0,2.5161290322580645,2.5656059342029867,47.0,531.0,1.0,True,0.06113488578891791,72.37539872408294,Audit departure window and facility handoff
IND000000ACT,IND000000ACB,71,71,2,42.0,43.7481,54.0,188.0,1.275,1.6719351835911749,11.0,1982.0,0.6619718309859155,True,0.26121269382537654,72.35845295055822,Evaluate FTL/Carting shift on supported corridor
IND431136AAC,IND431203AAA,9,9,1,55.0,75.0347,134.0,378.0,2.4727272727272727,2.5278005905888508,81.0,748.0,1.0,True,0.05001945200911465,72.3335326953748,Audit departure window and facility handoff
IND742148AAA,IND742225AAA,9,9,1,14.0,20.6804,61.0,84.0,4.25,4.335714285714285,47.0,431.0,1.0,True,0.05001945200911465,72.3305422647528,Audit departure window and facility handoff
IND462022AAA,IND466001AAA,8,8,1,43.0,50.074600000000004,122.5,186.0,2.8488372093023253,2.9156599214738748,79.5,663.0,1.0,True,0.04446173511921303,72.28269537480062,Audit departure window and facility handoff
IND451666AAA,IND424006AAA,7,7,1,79.0,111.7037,214.0,246.0,2.6097560975609757,2.70566019156119,132.0,951.0,1.0,True,0.0389040182293114,72.22488038277513,Audit departure window and facility handoff
IND110043AAA,IND000000ACB,5,5,1,40.0,39.945800000000006,202.0,220.0,5.05,4.728421052631579,162.0,745.0,1.0,True,0.02778858444950814,72.13317384370016,Audit departure window and facility handoff
IND424006AAA,IND421302AAG,7,7,1,202.0,284.966,453.0,511.0,2.209756097560976,2.21092623953747,248.0,1720.0,1.0,True,0.0389040182293114,72.09928229665073,Audit departure window and facility handoff
IND000000ACB,IND110085AAB,18,18,1,67.0,65.45724999999999,113.5,236.5,1.6811896400351185,1.86901214513647,46.0,1047.0,1.0,True,0.1000389040182293,72.06738437001596,Assess parallel route and capacity relief
IND506167AAB,IND501359AAE,9,9,1,78.0,108.7747,164.0,247.0,2.1298701298701297,2.625501455881203,87.0,1148.0,1.0,True,0.05001945200911465,72.06539074960128,Audit departure window and facility handoff
IND000000ACB,IND110030AAD,22,22,1,50.0,49.416,85.0,201.5,1.6726844583987441,1.9064781716882557,34.0,1006.0,0.9545454545454546,True,0.11671205468793419,72.05342902711324,Assess parallel route and capacity relief
IND380054AAA,IND382430AAB,14,14,1,17.0,20.31165,42.0,64.5,2.4705882352941178,2.606620148059224,25.0,371.0,1.0,True,0.0778080364586228,72.04645135566187,Audit departure window and facility handoff
IND530012AAA,IND532001AAB,15,15,1,82.0,112.342,142.0,207.0,1.7375,1.7917636731811315,60.0,977.0,1.0,True,0.08336575334852443,72.03648325358851,Assess parallel route and capacity relief
IND395006AAA,IND395023AAD,3,3,1,15.0,14.9404,146.0,200.0,9.733333333333333,28.89027777777778,131.0,985.0,1.0,False,0.016673150669704886,71.87998405103669,Monitor; current evidence does not justify capital action
